,EVID,Depi,Hypo,I,Io,QIo,StdI,StdlogR,Ndata,RegID
6,2.0,1.4575933009692958,5.208126172725712,3.989937712764537,4.064325981788722,0.5,0.25,1.2,10.0,101.0
7,2.0,1.5520620891311996,5.235350678657381,3.9804277354785276,4.064325981788722,0.5,0.25,1.2,10.0,101.0
8,2.0,1.6526535398566895,5.266048207413301,3.9697637119607485,4.064325981788722,0.5,0.25,1.2,10.0,101.0
9,2.0,1.7597644720062264,5.300638734806905,3.9578215352976187,4.064325981788722,0.5,0.25,1.2,10.0,101.0
10,2.0,1.873817422860384,5.339587225077902,3.9444677215585577,4.064325981788722,0.5,0.25,1.2,10.0,101.0
11,2.0,1.9952623149688797,5.383407072248482,3.9295596730079008,4.064325981788722,0.5,0.25,1.2,10.0,101.0
12,2.0,2.124578231030568,5.432663495907783,3.9129462178506005,4.064325981788722,0.5,0.25,1.2,10.0,101.0
13,2.0,2.2622753038060464,5.487976817572277,3.89446847378413,4.064325981788722,0.5,0.25,1.2,10.0,101.0
14,2.0,2.4088967285183034,5.550025535857126,3.873961078409702,4.064325981788722,0.5,0.25,1.2,10.0,101.0
15,2.0,2.5650209056800453,5.619549114170609,3.851253820757519,4.064325981788722,0.5,0.25,1.2,10.0,101.0
16,2.0,2.731263722800846,5.697350395007134,3.8261736940197446,4.064325981788722,0.5,0.25,1.2,10.0,101.0
17,2.0,2.908280983975128,5.7842975616535615,3.7985473696460863,4.064325981788722,0.5,0.25,1.2,10.0,101.0
18,2.0,3.096770996935353,5.8813255825077375,3.7682040674186017,4.064325981788722,0.5,0.25,1.2,10.0,101.0
19,2.0,3.2974773277759715,5.989437096021342,3.7349787659703524,4.064325981788722,0.5,0.25,1.2,10.0,101.0
20,2.0,3.511191734215132,6.109702725535889,3.6987156653872955,4.064325981788722,0.5,0.25,1.2,10.0,101.0
21,2.0,3.73875728896543,6.243260851974082,3.6592717809441457,4.064325981788722,0.5,0.25,1.2,10.0,101.0
22,2.0,3.981071705534973,6.391316916302237,3.6165205183734703,4.064325981788722,0.5,0.25,1.2,10.0,101.0
23,2.0,4.239090879578539,6.5551423695695545,3.5703550604405705,4.064325981788722,0.5,0.25,1.2,10.0,101.0
24,2.0,4.513832659768977,6.736073431933256,3.5206913858608084,4.064325981788722,0.5,0.25,1.2,10.0,101.0
25,2.0,4.806380863064391,6.935509858750949,3.4674707476671163,4.064325981788722,0.5,0.25,1.2,10.0,101.0
26,2.0,5.11788955021074,7.154913937159293,3.4106614602820424,4.064325981788722,0.5,0.25,1.2,10.0,101.0
27,2.0,5.449587578346137,7.395809947129829,3.3502598819023053,4.064325981788722,0.5,0.25,1.2,10.0,101.0
28,2.0,5.802783448666185,7.659784314986567,3.2862905282409467,4.064325981788722,0.5,0.25,1.2,10.0,101.0
29,2.0,6.178870468273718,7.9484866650014,3.2188053101492398,4.064325981788722,0.5,0.25,1.2,10.0,101.0
30,2.0,6.579332246575681,8.26363193824789,3.147881944950882,4.064325981788722,0.5,0.25,1.2,10.0,101.0
31,2.0,7.00574854790968,8.607003701436323,3.0736216431182113,4.064325981788722,0.5,0.25,1.2,10.0,101.0
32,2.0,7.459801523487937,8.980458717116457,2.996146212774347,4.064325981788722,0.5,0.25,1.2,10.0,101.0
33,2.0,7.943282347242816,9.385932795839704,2.91559475074701,4.064325981788722,0.5,0.25,1.2,10.0,101.0
34,2.0,8.45809828175134,9.825447905503594,2.8321200990734203,4.064325981788722,0.5,0.25,1.2,10.0,101.0
35,2.0,9.006280202112785,10.301120476868947,2.745885240712898,4.064325981788722,0.5,0.25,1.2,10.0,101.0
36,2.0,9.58999060745998,10.815170819324614,2.657059790317657,4.064325981788722,0.5,0.25,1.2,10.0,101.0
37,2.0,10.211532151708521,11.369933547975418,2.5658167089354444,4.064325981788722,0.5,0.25,1.2,10.0,101.0
38,2.0,10.873356727196562,11.967868921277118,2.472329339565608,4.064325981788722,0.5,0.25,1.2,10.0,101.0
39,2.0,11.578075137048792,12.611574995976808,2.3767688274109835,4.064325981788722,0.5,0.25,1.2,10.0,101.0
40,2.0,12.328467394420665,13.303800520726904,2.279301957601244,4.064325981788722,0.5,0.25,1.2,10.0,101.0
41,2.0,13.12749368925199,14.04745850897417,2.180089416304811,4.064325981788722,0.5,0.25,1.2,10.0,101.0
42,2.0,13.978306065792133,14.845640453310228,2.079284459718089,4.064325981788722,0.5,0.25,1.2,10.0,101.0
43,2.0,14.884260856962918,15.701631165522851,1.9770319597901755,4.064325981788722,0.5,0.25,1.2,10.0,101.0
44,2.0,15.848931924611142,16.61892424770503,1.8734677854242525,4.064325981788722,0.5,0.25,1.2,10.0,101.0
45,2.0,16.876124757881477,17.60123821904528,1.7687184725845517,4.064325981788722,0.5,0.25,1.2,10.0,101.0
46,2.0,17.96989148532595,18.65253333985467,1.662901135303838,4.064325981788722,0.5,0.25,1.2,10.0,101.0
47,2.0,19.134546859970413,19.777029188844406,1.5561235710523116,4.064325981788722,0.5,0.25,1.2,10.0,101.0
48,2.0,20.37468528039708,20.979223061763502,1.448484517378624,4.064325981788722,0.5,0.25,1.2,10.0,101.0
49,2.0,21.695198914988655,22.263909269508915,1.3400740213803903,4.064325981788722,0.5,0.25,1.2,10.0,101.0
50,2.0,23.101297000831604,23.636199422086268,1.2309738887764343,4.064325981788722,0.5,0.25,1.2,10.0,101.0
51,2.0,24.59852639341013,25.101543791713183,1.1212581846665293,4.064325981788722,0.5,0.25,1.2,10.0,101.0
52,2.0,26.192793448156287,26.66575385429369,1.0109937631518928,4.064325981788722,0.5,0.25,1.2,10.0,101.0
0,3.0,1.0,2.23606797749979,6.332162990894361,6.53567401821128,0.5,0.25,1.2,10.0,101.0
1,3.0,1.064811486234934,2.2657942318793753,6.308074039181941,6.53567401821128,0.5,0.25,1.2,10.0,101.0
2,3.0,1.1338235012178493,2.2990336517576035,6.281509621410297,6.53567401821128,0.5,0.25,1.2,10.0,101.0
3,3.0,1.2073082874598748,2.3361492462959843,6.252297545141353,6.53567401821128,0.5,0.25,1.2,10.0,101.0
4,3.0,1.2855557319139024,2.377530975583008,6.220270027882579,6.53567401821128,0.5,0.25,1.2,10.0,101.0
5,3.0,1.3688745095370811,2.4235959693934928,6.185267069433092,6.53567401821128,0.5,0.25,1.2,10.0,101.0
6,3.0,1.4575933009692958,2.4747885224864303,6.147140008592226,6.53567401821128,0.5,0.25,1.2,10.0,101.0
7,3.0,1.5520620891311996,2.5315798878404574,6.10575512560911,6.53567401821128,0.5,0.25,1.2,10.0,101.0
8,3.0,1.6526535398566895,2.5944679074524792,6.060997127348539,6.53567401821128,0.5,0.25,1.2,10.0,101.0
9,3.0,1.7597644720062264,2.6639765383605303,6.0127723381275615,6.53567401821128,0.5,0.25,1.2,10.0,101.0
10,3.0,1.873817422860384,2.7406553475793216,5.961011418933223,6.53567401821128,0.5,0.25,1.2,10.0,101.0
11,3.0,1.9952623149688797,2.8250790618202126,5.905671453282128,6.53567401821128,0.5,0.25,1.2,10.0,101.0
12,3.0,2.124578231030568,2.917847264640317,5.846737269370441,6.53567401821128,0.5,0.25,1.2,10.0,101.0
13,3.0,2.2622753038060464,3.0195843340120074,5.784221913173065,6.53567401821128,0.5,0.25,1.2,10.0,101.0
14,3.0,2.4088967285183034,3.1309397069675717,5.718166241454595,6.53567401821128,0.5,0.25,1.2,10.0,101.0
15,3.0,2.5650209056800453,3.2525885455396413,5.648637661408025,6.53567401821128,0.5,0.25,1.2,10.0,101.0
16,3.0,2.731263722800846,3.385232861043378,5.575728098419223,6.53567401821128,0.5,0.25,1.2,10.0,101.0
17,3.0,2.908280983975128,3.5296031337462486,5.499551319341928,6.53567401821128,0.5,0.25,1.2,10.0,101.0
18,3.0,3.096770996935353,3.686460444309688,5.420239771190857,6.53567401821128,0.5,0.25,1.2,10.0,101.0
19,3.0,3.2974773277759715,3.856599114141443,5.337941111932937,6.53567401821128,0.5,0.25,1.2,10.0,101.0
20,3.0,3.511191734215132,4.040849835668317,5.252814610957001,6.53567401821128,0.5,0.25,1.2,10.0,101.0
21,3.0,3.73875728896543,4.240083261657975,5.165027583716415,6.53567401821128,0.5,0.25,1.2,10.0,101.0
22,3.0,3.981071705534973,4.455214015578953,5.074752001282649,6.53567401821128,0.5,0.25,1.2,10.0,101.0
23,3.0,4.239090879578539,4.6872050824906255,4.9821613851380775,6.53567401821128,0.5,0.25,1.2,10.0,101.0
24,3.0,4.513832659768977,4.937072541536844,4.887428064490533,6.53567401821128,0.5,0.25,1.2,10.0,101.0
25,3.0,4.806380863064391,5.205890605922449,4.7907208411809705,6.53567401821128,0.5,0.25,1.2,10.0,101.0
26,3.0,5.11788955021074,5.494796943305211,4.6922030784748845,6.53567401821128,0.5,0.25,1.2,10.0,101.0
27,3.0,5.449587578346137,5.8049982578864325,4.592031206290635,6.53567401821128,0.5,0.25,1.2,10.0,101.0
28,3.0,5.802783448666185,6.137776124307095,4.490353617419194,6.53567401821128,0.5,0.25,1.2,10.0,101.0
29,3.0,6.178870468273718,6.494493072111562,4.387309916985111,6.53567401821128,0.5,0.25,1.2,10.0,101.0
30,3.0,6.579332246575681,6.876598927582632,4.2830304802256425,6.53567401821128,0.5,0.25,1.2,10.0,101.0
31,3.0,7.00574854790968,7.285637426920076,4.177636270763694,6.53567401821128,0.5,0.25,1.2,10.0,101.0
32,3.0,7.459801523487937,7.7232531209221,4.071238871946758,6.53567401821128,0.5,0.25,1.2,10.0,101.0
33,3.0,7.943282347242816,8.19119859654369,3.9639406865661466,6.53567401821128,0.5,0.25,1.2,10.0,101.0
34,3.0,8.45809828175134,8.691342045033378,3.855835264513376,6.53567401821128,0.5,0.25,1.2,10.0,101.0
35,3.0,9.006280202112785,9.225675209921967,3.747007722978662,6.53567401821128,0.5,0.25,1.2,10.0,101.0
36,3.0,9.58999060745998,9.796321751104882,3.6375352291166543,6.53567401821128,0.5,0.25,1.2,10.0,101.0
37,3.0,10.211532151708521,10.405546063776608,3.527487520315444,6.53567401821128,0.5,0.25,1.2,10.0,101.0
38,3.0,10.873356727196562,11.05576259318509,3.416927442055653,6.53567401821128,0.5,0.25,1.2,10.0,101.0
39,3.0,11.578075137048792,11.749545688202051,3.305911487691673,6.53567401821128,0.5,0.25,1.2,10.0,101.0
40,3.0,12.328467394420665,12.489640038659779,3.1944903282602812,6.53567401821128,0.5,0.25,1.2,10.0,101.0
41,3.0,13.12749368925199,13.278971743374967,3.0827093236129217,6.53567401821128,0.5,0.25,1.2,10.0,101.0
42,3.0,13.978306065792133,14.120660057835863,2.970609008803698,6.53567401821128,0.5,0.25,1.2,10.0,101.0
43,3.0,14.884260856962918,15.018029872726931,2.858225551794729,6.53567401821128,0.5,0.25,1.2,10.0,101.0
44,3.0,15.848931924611142,15.974624976848697,2.745591180224042,6.53567401821128,0.5,0.25,1.2,10.0,101.0
45,3.0,16.876124757881477,16.994222160592702,2.63273457628224,6.53567401821128,0.5,0.25,1.2,10.0,101.0
46,3.0,17.96989148532595,18.08084621897963,2.5196812397247523,6.53567401821128,0.5,0.25,1.2,10.0,101.0
47,3.0,19.134546859970413,19.238785916382653,2.40645381976365,6.53567401821128,0.5,0.25,1.2,10.0,101.0
48,3.0,20.37468528039708,20.47261097845679,2.2930724170879007,6.53567401821128,0.5,0.25,1.2,10.0,101.0
49,3.0,21.695198914988655,21.78719018049195,2.179554857597574,6.53567401821128,0.5,0.25,1.2,10.0,101.0
50,3.0,23.101297000831604,23.187710605418363,2.065916939643115,6.53567401821128,0.5,0.25,1.2,10.0,101.0
51,3.0,24.59852639341013,24.679698149031214,1.9521726566664706,6.53567401821128,0.5,0.25,1.2,10.0,101.0
52,3.0,26.192793448156287,26.269039354680995,1.8383343971715833,6.53567401821128,0.5,0.25,1.2,10.0,101.0
53,3.0,27.890387320175943,27.96200466471299,1.724413123928091,6.53567401821128,0.5,0.25,1.2,10.0,101.0
54,3.0,29.698004774064515,29.765273181349414,1.6104185342497779,6.53567401821128,0.5,0.25,1.2,10.0,101.0
55,3.0,31.62277660168381,31.685959035509736,1.4963592031010986,6.53567401821128,0.5,0.25,1.2,10.0,101.0
56,3.0,33.67229575211422,33.7316394682774,1.382242710680548,6.53567401821128,0.5,0.25,1.2,10.0,101.0
57,3.0,35.85464728475101,35.91038473636704,1.2680757560159766,6.53567401821128,0.5,0.25,1.2,10.0,101.0
58,3.0,38.17844026370508,38.23078996004787,1.1538642579897163,6.53567401821128,0.5,0.25,1.2,10.0,101.0
59,3.0,40.65284171932744,40.702009039563265,1.039613445094325,6.53567401821128,0.5,0.25,1.2,10.0,101.0
0,4.0,1.0,5.0990195135927845,4.8285559692612825,4.864325981788721,0.5,0.25,1.2,10.0,101.0
1,4.0,1.064811486234934,5.11212514530091,4.823873797230224,4.864325981788721,0.5,0.25,1.2,10.0,101.0
2,4.0,1.1338235012178493,5.126944092918695,4.818593956965074,4.864325981788721,0.5,0.25,1.2,10.0,101.0
3,4.0,1.2073082874598748,5.143694518628541,4.812644293744103,4.864325981788721,0.5,0.25,1.2,10.0,101.0
4,4.0,1.2855557319139024,5.162620801478324,4.805945046807949,4.864325981788721,0.5,0.25,1.2,10.0,101.0
5,4.0,1.3688745095370811,5.183996279209736,4.798408339171191,4.864325981788721,0.5,0.25,1.2,10.0,101.0
6,4.0,1.4575933009692958,5.208126172725712,4.789937712764537,4.864325981788721,0.5,0.25,1.2,10.0,101.0
7,4.0,1.5520620891311996,5.235350678657381,4.780427735478527,4.864325981788721,0.5,0.25,1.2,10.0,101.0
8,4.0,1.6526535398566895,5.266048207413301,4.769763711960748,4.864325981788721,0.5,0.25,1.2,10.0,101.0
9,4.0,1.7597644720062264,5.300638734806905,4.7578215352976185,4.864325981788721,0.5,0.25,1.2,10.0,101.0
10,4.0,1.873817422860384,5.339587225077902,4.744467721558557,4.864325981788721,0.5,0.25,1.2,10.0,101.0
11,4.0,1.9952623149688797,5.383407072248482,4.7295596730079,4.864325981788721,0.5,0.25,1.2,10.0,101.0
12,4.0,2.124578231030568,5.432663495907783,4.7129462178506,4.864325981788721,0.5,0.25,1.2,10.0,101.0
13,4.0,2.2622753038060464,5.487976817572277,4.69446847378413,4.864325981788721,0.5,0.25,1.2,10.0,101.0
14,4.0,2.4088967285183034,5.550025535857126,4.673961078409702,4.864325981788721,0.5,0.25,1.2,10.0,101.0
15,4.0,2.5650209056800453,5.619549114170609,4.651253820757519,4.864325981788721,0.5,0.25,1.2,10.0,101.0
16,4.0,2.731263722800846,5.697350395007134,4.626173694019744,4.864325981788721,0.5,0.25,1.2,10.0,101.0
17,4.0,2.908280983975128,5.7842975616535615,4.598547369646086,4.864325981788721,0.5,0.25,1.2,10.0,101.0
18,4.0,3.096770996935353,5.8813255825077375,4.568204067418602,4.864325981788721,0.5,0.25,1.2,10.0,101.0
19,4.0,3.2974773277759715,5.989437096021342,4.534978765970353,4.864325981788721,0.5,0.25,1.2,10.0,101.0
20,4.0,3.511191734215132,6.109702725535889,4.498715665387295,4.864325981788721,0.5,0.25,1.2,10.0,101.0
21,4.0,3.73875728896543,6.243260851974082,4.459271780944146,4.864325981788721,0.5,0.25,1.2,10.0,101.0
22,4.0,3.981071705534973,6.391316916302237,4.416520518373471,4.864325981788721,0.5,0.25,1.2,10.0,101.0
23,4.0,4.239090879578539,6.5551423695695545,4.37035506044057,4.864325981788721,0.5,0.25,1.2,10.0,101.0
24,4.0,4.513832659768977,6.736073431933256,4.320691385860808,4.864325981788721,0.5,0.25,1.2,10.0,101.0
25,4.0,4.806380863064391,6.935509858750949,4.267470747667116,4.864325981788721,0.5,0.25,1.2,10.0,101.0
26,4.0,5.11788955021074,7.154913937159293,4.210661460282042,4.864325981788721,0.5,0.25,1.2,10.0,101.0
27,4.0,5.449587578346137,7.395809947129829,4.150259881902305,4.864325981788721,0.5,0.25,1.2,10.0,101.0
28,4.0,5.802783448666185,7.659784314986567,4.086290528240946,4.864325981788721,0.5,0.25,1.2,10.0,101.0
29,4.0,6.178870468273718,7.9484866650014,4.01880531014924,4.864325981788721,0.5,0.25,1.2,10.0,101.0
30,4.0,6.579332246575681,8.26363193824789,3.9478819449508817,4.864325981788721,0.5,0.25,1.2,10.0,101.0
31,4.0,7.00574854790968,8.607003701436323,3.873621643118211,4.864325981788721,0.5,0.25,1.2,10.0,101.0
32,4.0,7.459801523487937,8.980458717116457,3.796146212774347,4.864325981788721,0.5,0.25,1.2,10.0,101.0
33,4.0,7.943282347242816,9.385932795839704,3.7155947507470097,4.864325981788721,0.5,0.25,1.2,10.0,101.0
34,4.0,8.45809828175134,9.825447905503594,3.63212009907342,4.864325981788721,0.5,0.25,1.2,10.0,101.0
35,4.0,9.006280202112785,10.301120476868947,3.545885240712898,4.864325981788721,0.5,0.25,1.2,10.0,101.0
36,4.0,9.58999060745998,10.815170819324614,3.4570597903176568,4.864325981788721,0.5,0.25,1.2,10.0,101.0
37,4.0,10.211532151708521,11.369933547975418,3.3658167089354443,4.864325981788721,0.5,0.25,1.2,10.0,101.0
38,4.0,10.873356727196562,11.967868921277118,3.2723293395656077,4.864325981788721,0.5,0.25,1.2,10.0,101.0
39,4.0,11.578075137048792,12.611574995976808,3.1767688274109833,4.864325981788721,0.5,0.25,1.2,10.0,101.0
40,4.0,12.328467394420665,13.303800520726904,3.0793019576012437,4.864325981788721,0.5,0.25,1.2,10.0,101.0
41,4.0,13.12749368925199,14.04745850897417,2.9800894163048106,4.864325981788721,0.5,0.25,1.2,10.0,101.0
42,4.0,13.978306065792133,14.845640453310228,2.8792844597180887,4.864325981788721,0.5,0.25,1.2,10.0,101.0
43,4.0,14.884260856962918,15.701631165522851,2.7770319597901754,4.864325981788721,0.5,0.25,1.2,10.0,101.0
44,4.0,15.848931924611142,16.61892424770503,2.6734677854242523,4.864325981788721,0.5,0.25,1.2,10.0,101.0
45,4.0,16.876124757881477,17.60123821904528,2.5687184725845515,4.864325981788721,0.5,0.25,1.2,10.0,101.0
46,4.0,17.96989148532595,18.65253333985467,2.462901135303838,4.864325981788721,0.5,0.25,1.2,10.0,101.0
47,4.0,19.134546859970413,19.777029188844406,2.3561235710523114,4.864325981788721,0.5,0.25,1.2,10.0,101.0
48,4.0,20.37468528039708,20.979223061763502,2.248484517378624,4.864325981788721,0.5,0.25,1.2,10.0,101.0
49,4.0,21.695198914988655,22.263909269508915,2.14007402138039,4.864325981788721,0.5,0.25,1.2,10.0,101.0
50,4.0,23.101297000831604,23.636199422086268,2.030973888776434,4.864325981788721,0.5,0.25,1.2,10.0,101.0
51,4.0,24.59852639341013,25.101543791713183,1.921258184666529,4.864325981788721,0.5,0.25,1.2,10.0,101.0
52,4.0,26.192793448156287,26.66575385429369,1.8109937631518926,4.864325981788721,0.5,0.25,1.2,10.0,101.0
53,4.0,27.890387320175943,28.33502611379476,1.7002408076462183,4.864325981788721,0.5,0.25,1.2,10.0,101.0
54,4.0,29.698004774064515,30.115967319021294,1.58905336782282,4.864325981788721,0.5,0.25,1.2,10.0,101.0
55,4.0,31.62277660168381,32.01562118716426,1.477479882677276,4.864325981788721,0.5,0.25,1.2,10.0,101.0
56,4.0,33.67229575211422,34.041496753489696,1.3655636821442334,4.864325981788721,0.5,0.25,1.2,10.0,101.0
57,4.0,35.85464728475101,36.201598471806506,1.2533434621290498,4.864325981788721,0.5,0.25,1.2,10.0,101.0
58,4.0,38.17844026370508,38.50445819602319,1.1408537297545722,4.864325981788721,0.5,0.25,1.2,10.0,101.0
59,4.0,40.65284171932744,40.959169179277666,1.0281252171428026,4.864325981788721,0.5,0.25,1.2,10.0,101.0
0,5.0,1.0,2.23606797749979,7.132162990894361,7.3356740182112805,0.5,0.25,1.2,10.0,101.0
1,5.0,1.064811486234934,2.2657942318793753,7.1080740391819415,7.3356740182112805,0.5,0.25,1.2,10.0,101.0
2,5.0,1.1338235012178493,2.2990336517576035,7.081509621410298,7.3356740182112805,0.5,0.25,1.2,10.0,101.0
3,5.0,1.2073082874598748,2.3361492462959843,7.052297545141354,7.3356740182112805,0.5,0.25,1.2,10.0,101.0
4,5.0,1.2855557319139024,2.377530975583008,7.02027002788258,7.3356740182112805,0.5,0.25,1.2,10.0,101.0
5,5.0,1.3688745095370811,2.4235959693934928,6.9852670694330925,7.3356740182112805,0.5,0.25,1.2,10.0,101.0
6,5.0,1.4575933009692958,2.4747885224864303,6.947140008592227,7.3356740182112805,0.5,0.25,1.2,10.0,101.0
7,5.0,1.5520620891311996,2.5315798878404574,6.905755125609111,7.3356740182112805,0.5,0.25,1.2,10.0,101.0
8,5.0,1.6526535398566895,2.5944679074524792,6.86099712734854,7.3356740182112805,0.5,0.25,1.2,10.0,101.0
9,5.0,1.7597644720062264,2.6639765383605303,6.812772338127562,7.3356740182112805,0.5,0.25,1.2,10.0,101.0
