,EVID,Depi,Hypo,I,Io,QIo,StdI,StdlogR,Ndata
25,1.0,4.806380863064391,5.205890605922449,4.492267367650809,5.9463950151760665,0.5,0.25,1.2,10.0
26,1.0,5.11788955021074,5.494796943305211,4.410169232062404,5.9463950151760665,0.5,0.25,1.2,10.0
27,1.0,5.449587578346137,5.8049982578864325,4.326692671908862,5.9463950151760665,0.5,0.25,1.2,10.0
28,1.0,5.802783448666185,6.137776124307095,4.241961347849329,5.9463950151760665,0.5,0.25,1.2,10.0
29,1.0,6.178870468273718,6.494493072111562,4.156091597487593,5.9463950151760665,0.5,0.25,1.2,10.0
30,1.0,6.579332246575681,6.876598927582632,4.069192066854702,5.9463950151760665,0.5,0.25,1.2,10.0
31,1.0,7.00574854790968,7.285637426920076,3.981363558969745,5.9463950151760665,0.5,0.25,1.2,10.0
32,1.0,7.459801523487937,7.7232531209221,3.892699059955632,5.9463950151760665,0.5,0.25,1.2,10.0
33,1.0,7.943282347242816,8.19119859654369,3.803283905471789,5.9463950151760665,0.5,0.25,1.2,10.0
34,1.0,8.45809828175134,8.691342045033378,3.713196053761147,5.9463950151760665,0.5,0.25,1.2,10.0
35,1.0,9.006280202112785,9.225675209921967,3.622506435815552,5.9463950151760665,0.5,0.25,1.2,10.0
36,1.0,9.58999060745998,9.796321751104882,3.5312793575972123,5.9463950151760665,0.5,0.25,1.2,10.0
37,1.0,10.211532151708521,10.405546063776608,3.4395729335962035,5.9463950151760665,0.5,0.25,1.2,10.0
38,1.0,10.873356727196562,11.05576259318509,3.3474395350463784,5.9463950151760665,0.5,0.25,1.2,10.0
39,1.0,11.578075137048792,11.749545688202051,3.254926239743061,5.9463950151760665,0.5,0.25,1.2,10.0
40,1.0,12.328467394420665,12.489640038659779,3.1620752735502347,5.9463950151760665,0.5,0.25,1.2,10.0
41,1.0,13.12749368925199,13.278971743374967,3.068924436344102,5.9463950151760665,0.5,0.25,1.2,10.0
42,1.0,13.978306065792133,14.120660057835863,2.975507507336415,5.9463950151760665,0.5,0.25,1.2,10.0
43,1.0,14.884260856962918,15.018029872726931,2.881854626495608,5.9463950151760665,0.5,0.25,1.2,10.0
44,1.0,15.848931924611142,15.974624976848697,2.787992650186702,5.9463950151760665,0.5,0.25,1.2,10.0
45,1.0,16.876124757881477,16.994222160592702,2.6939454802352003,5.9463950151760665,0.5,0.25,1.2,10.0
46,1.0,17.96989148532595,18.08084621897963,2.5997343664372936,5.9463950151760665,0.5,0.25,1.2,10.0
47,1.0,19.134546859970413,19.238785916382653,2.505378183136375,5.9463950151760665,0.5,0.25,1.2,10.0
48,1.0,20.37468528039708,20.47261097845679,2.410893680906584,5.9463950151760665,0.5,0.25,1.2,10.0
49,1.0,21.695198914988655,21.78719018049195,2.316295714664645,5.9463950151760665,0.5,0.25,1.2,10.0
50,1.0,23.101297000831604,23.187710605418363,2.221597449702596,5.9463950151760665,0.5,0.25,1.2,10.0
51,1.0,24.59852639341013,24.679698149031214,2.1268105472220595,5.9463950151760665,0.5,0.25,1.2,10.0
52,1.0,26.192793448156287,26.269039354680995,2.0319453309763196,5.9463950151760665,0.5,0.25,1.2,10.0
53,1.0,27.890387320175943,27.96200466471299,1.9370109366067432,5.9463950151760665,0.5,0.25,1.2,10.0
54,1.0,29.698004774064515,29.765273181349414,1.8420154452081485,5.9463950151760665,0.5,0.25,1.2,10.0
55,1.0,31.62277660168381,31.685959035509736,1.7469660025842488,5.9463950151760665,0.5,0.25,1.2,10.0
56,1.0,33.67229575211422,33.7316394682774,1.6518689255671237,5.9463950151760665,0.5,0.25,1.2,10.0
57,1.0,35.85464728475101,35.91038473636704,1.5567297966799813,5.9463950151760665,0.5,0.25,1.2,10.0
58,1.0,38.17844026370508,38.23078996004787,1.4615535483247637,5.9463950151760665,0.5,0.25,1.2,10.0
59,1.0,40.65284171932744,40.702009039563265,1.3663445375786045,5.9463950151760665,0.5,0.25,1.2,10.0
60,1.0,43.287612810830595,43.33379077417974,1.2711066125882633,5.9463950151760665,0.5,0.25,1.2,10.0
61,1.0,46.09314733266291,46.13651732663151,1.1758431714608255,5.9463950151760665,0.5,0.25,1.2,10.0
62,1.0,49.080512716538585,49.121245184933024,1.0805572144632825,5.9463950151760665,0.5,0.25,1.2,10.0
0,2.0,1.0,5.0990195135927845,4.523796641051069,4.553604984823934,0.5,0.25,1.2,10.0
1,2.0,1.064811486234934,5.11212514530091,4.519894831025187,4.553604984823934,0.5,0.25,1.2,10.0
2,2.0,1.1338235012178493,5.126944092918695,4.515494964137562,4.553604984823934,0.5,0.25,1.2,10.0
3,2.0,1.2073082874598748,5.143694518628541,4.51053691145342,4.553604984823934,0.5,0.25,1.2,10.0
4,2.0,1.2855557319139024,5.162620801478324,4.504954205673291,4.553604984823934,0.5,0.25,1.2,10.0
5,2.0,1.3688745095370811,5.183996279209736,4.498673615975992,4.553604984823934,0.5,0.25,1.2,10.0
6,2.0,1.4575933009692958,5.208126172725712,4.491614760637114,4.553604984823934,0.5,0.25,1.2,10.0
7,2.0,1.5520620891311996,5.235350678657381,4.48368977956544,4.553604984823934,0.5,0.25,1.2,10.0
8,2.0,1.6526535398566895,5.266048207413301,4.474803093300624,4.553604984823934,0.5,0.25,1.2,10.0
9,2.0,1.7597644720062264,5.300638734806905,4.464851279414683,4.553604984823934,0.5,0.25,1.2,10.0
10,2.0,1.873817422860384,5.339587225077902,4.453723101298799,4.553604984823934,0.5,0.25,1.2,10.0
11,2.0,1.9952623149688797,5.383407072248482,4.441299727506584,4.553604984823934,0.5,0.25,1.2,10.0
12,2.0,2.124578231030568,5.432663495907783,4.427455181542167,4.553604984823934,0.5,0.25,1.2,10.0
13,2.0,2.2622753038060464,5.487976817572277,4.412057061486776,4.553604984823934,0.5,0.25,1.2,10.0
14,2.0,2.4088967285183034,5.550025535857126,4.394967565341418,4.553604984823934,0.5,0.25,1.2,10.0
15,2.0,2.5650209056800453,5.619549114170609,4.376044850631266,4.553604984823934,0.5,0.25,1.2,10.0
16,2.0,2.731263722800846,5.697350395007134,4.355144745016454,4.553604984823934,0.5,0.25,1.2,10.0
17,2.0,2.908280983975128,5.7842975616535615,4.332122808038406,4.553604984823934,0.5,0.25,1.2,10.0
18,2.0,3.096770996935353,5.8813255825077375,4.306836722848835,4.553604984823934,0.5,0.25,1.2,10.0
19,2.0,3.2974773277759715,5.989437096021342,4.279148971641961,4.553604984823934,0.5,0.25,1.2,10.0
20,2.0,3.511191734215132,6.109702725535889,4.248929721156079,4.553604984823934,0.5,0.25,1.2,10.0
21,2.0,3.73875728896543,6.243260851974082,4.216059817453456,4.553604984823934,0.5,0.25,1.2,10.0
22,2.0,3.981071705534973,6.391316916302237,4.180433765311225,4.553604984823934,0.5,0.25,1.2,10.0
23,2.0,4.239090879578539,6.5551423695695545,4.1419625503671424,4.553604984823934,0.5,0.25,1.2,10.0
24,2.0,4.513832659768977,6.736073431933256,4.100576154884008,4.553604984823934,0.5,0.25,1.2,10.0
25,2.0,4.806380863064391,6.935509858750949,4.056225623055931,4.553604984823934,0.5,0.25,1.2,10.0
26,2.0,5.11788955021074,7.154913937159293,4.008884550235036,4.553604984823934,0.5,0.25,1.2,10.0
27,2.0,5.449587578346137,7.395809947129829,3.9585499015852545,4.553604984823934,0.5,0.25,1.2,10.0
28,2.0,5.802783448666185,7.659784314986567,3.9052421068674557,4.553604984823934,0.5,0.25,1.2,10.0
29,2.0,6.178870468273718,7.9484866650014,3.8490044251243667,4.553604984823934,0.5,0.25,1.2,10.0
30,2.0,6.579332246575681,8.26363193824789,3.789901620792402,4.553604984823934,0.5,0.25,1.2,10.0
31,2.0,7.00574854790968,8.607003701436323,3.728018035931843,4.553604984823934,0.5,0.25,1.2,10.0
32,2.0,7.459801523487937,8.980458717116457,3.663455177311956,4.553604984823934,0.5,0.25,1.2,10.0
33,2.0,7.943282347242816,9.385932795839704,3.5963289589558416,4.553604984823934,0.5,0.25,1.2,10.0
34,2.0,8.45809828175134,9.825447905503594,3.5267667492278503,4.553604984823934,0.5,0.25,1.2,10.0
35,2.0,9.006280202112785,10.301120476868947,3.454904367260749,4.553604984823934,0.5,0.25,1.2,10.0
36,2.0,9.58999060745998,10.815170819324614,3.380883158598048,4.553604984823934,0.5,0.25,1.2,10.0
37,2.0,10.211532151708521,11.369933547975418,3.3048472574462036,4.553604984823934,0.5,0.25,1.2,10.0
38,2.0,10.873356727196562,11.967868921277118,3.2269411163046735,4.553604984823934,0.5,0.25,1.2,10.0
39,2.0,11.578075137048792,12.611574995976808,3.14730735617582,4.553604984823934,0.5,0.25,1.2,10.0
40,2.0,12.328467394420665,13.303800520726904,3.066084964667704,4.553604984823934,0.5,0.25,1.2,10.0
41,2.0,13.12749368925199,14.04745850897417,2.9834078469206764,4.553604984823934,0.5,0.25,1.2,10.0
42,2.0,13.978306065792133,14.845640453310228,2.899403716431741,4.553604984823934,0.5,0.25,1.2,10.0
43,2.0,14.884260856962918,15.701631165522851,2.8141932998251464,4.553604984823934,0.5,0.25,1.2,10.0
44,2.0,15.848931924611142,16.61892424770503,2.727889821186877,4.553604984823934,0.5,0.25,1.2,10.0
45,2.0,16.876124757881477,17.60123821904528,2.640598727153793,4.553604984823934,0.5,0.25,1.2,10.0
46,2.0,17.96989148532595,18.65253333985467,2.5524176127531986,4.553604984823934,0.5,0.25,1.2,10.0
47,2.0,19.134546859970413,19.777029188844406,2.4634363092102607,4.553604984823934,0.5,0.25,1.2,10.0
48,2.0,20.37468528039708,20.979223061763502,2.3737370978155203,4.553604984823934,0.5,0.25,1.2,10.0
49,2.0,21.695198914988655,22.263909269508915,2.283395017816993,4.553604984823934,0.5,0.25,1.2,10.0
50,2.0,23.101297000831604,23.636199422086268,2.192478240647029,4.553604984823934,0.5,0.25,1.2,10.0
51,2.0,24.59852639341013,25.101543791713183,2.1010484872221085,4.553604984823934,0.5,0.25,1.2,10.0
52,2.0,26.192793448156287,26.66575385429369,2.009161469293245,4.553604984823934,0.5,0.25,1.2,10.0
53,2.0,27.890387320175943,28.33502611379476,1.916867339705182,4.553604984823934,0.5,0.25,1.2,10.0
54,2.0,29.698004774064515,30.115967319021294,1.8242111398523502,4.553604984823934,0.5,0.25,1.2,10.0
55,2.0,31.62277660168381,32.01562118716426,1.7312332355643978,4.553604984823934,0.5,0.25,1.2,10.0
56,2.0,33.67229575211422,34.041496753489696,1.637969735120195,4.553604984823934,0.5,0.25,1.2,10.0
57,2.0,35.85464728475101,36.201598471806506,1.5444528851075425,4.553604984823934,0.5,0.25,1.2,10.0
58,2.0,38.17844026370508,38.50445819602319,1.4507114414621443,4.553604984823934,0.5,0.25,1.2,10.0
59,2.0,40.65284171932744,40.959169179277666,1.3567710142856688,4.553604984823934,0.5,0.25,1.2,10.0
60,2.0,43.287612810830595,43.57542223387382,1.2626543860116444,4.553604984823934,0.5,0.25,1.2,10.0
61,2.0,46.09314733266291,46.3635442026445,1.1683818032098836,4.553604984823934,0.5,0.25,1.2,10.0
62,2.0,49.080512716538585,49.33453890043268,1.073971242840611,4.553604984823934,0.5,0.25,1.2,10.0
0,3.0,1.0,2.23606797749979,6.576802492411968,6.746395015176066,0.5,0.25,1.2,10.0
1,3.0,1.064811486234934,2.2657942318793753,6.556728365984951,6.746395015176066,0.5,0.25,1.2,10.0
2,3.0,1.1338235012178493,2.2990336517576035,6.534591351175248,6.746395015176066,0.5,0.25,1.2,10.0
3,3.0,1.2073082874598748,2.3361492462959843,6.510247954284461,6.746395015176066,0.5,0.25,1.2,10.0
4,3.0,1.2855557319139024,2.377530975583008,6.483558356568816,6.746395015176066,0.5,0.25,1.2,10.0
5,3.0,1.3688745095370811,2.4235959693934928,6.454389224527577,6.746395015176066,0.5,0.25,1.2,10.0
6,3.0,1.4575933009692958,2.4747885224864303,6.422616673826855,6.746395015176066,0.5,0.25,1.2,10.0
7,3.0,1.5520620891311996,2.5315798878404574,6.388129271340925,6.746395015176066,0.5,0.25,1.2,10.0
8,3.0,1.6526535398566895,2.5944679074524792,6.350830939457116,6.746395015176066,0.5,0.25,1.2,10.0
9,3.0,1.7597644720062264,2.6639765383605303,6.310643615106301,6.746395015176066,0.5,0.25,1.2,10.0
10,3.0,1.873817422860384,2.7406553475793216,6.267509515777686,6.746395015176066,0.5,0.25,1.2,10.0
11,3.0,1.9952623149688797,2.8250790618202126,6.2213928777351075,6.746395015176066,0.5,0.25,1.2,10.0
12,3.0,2.124578231030568,2.917847264640317,6.172281057808701,6.746395015176066,0.5,0.25,1.2,10.0
13,3.0,2.2622753038060464,3.0195843340120074,6.120184927644221,6.746395015176066,0.5,0.25,1.2,10.0
14,3.0,2.4088967285183034,3.1309397069675717,6.065138534545495,6.746395015176066,0.5,0.25,1.2,10.0
15,3.0,2.5650209056800453,3.2525885455396413,6.007198051173354,6.746395015176066,0.5,0.25,1.2,10.0
16,3.0,2.731263722800846,3.385232861043378,5.94644008201602,6.746395015176066,0.5,0.25,1.2,10.0
17,3.0,2.908280983975128,3.5296031337462486,5.88295943278494,6.746395015176066,0.5,0.25,1.2,10.0
18,3.0,3.096770996935353,3.686460444309688,5.816866475992381,6.746395015176066,0.5,0.25,1.2,10.0
19,3.0,3.2974773277759715,3.856599114141443,5.748284259944114,6.746395015176066,0.5,0.25,1.2,10.0
20,3.0,3.511191734215132,4.040849835668317,5.677345509130834,6.746395015176066,0.5,0.25,1.2,10.0
21,3.0,3.73875728896543,4.240083261657975,5.604189653097013,6.746395015176066,0.5,0.25,1.2,10.0
22,3.0,3.981071705534973,4.455214015578953,5.528960001068874,6.746395015176066,0.5,0.25,1.2,10.0
23,3.0,4.239090879578539,4.6872050824906255,5.451801154281731,6.746395015176066,0.5,0.25,1.2,10.0
24,3.0,4.513832659768977,4.937072541536844,5.372856720408778,6.746395015176066,0.5,0.25,1.2,10.0
25,3.0,4.806380863064391,5.205890605922449,5.292267367650808,6.746395015176066,0.5,0.25,1.2,10.0
26,3.0,5.11788955021074,5.494796943305211,5.210169232062404,6.746395015176066,0.5,0.25,1.2,10.0
27,3.0,5.449587578346137,5.8049982578864325,5.126692671908863,6.746395015176066,0.5,0.25,1.2,10.0
28,3.0,5.802783448666185,6.137776124307095,5.041961347849329,6.746395015176066,0.5,0.25,1.2,10.0
29,3.0,6.178870468273718,6.494493072111562,4.9560915974875925,6.746395015176066,0.5,0.25,1.2,10.0
30,3.0,6.579332246575681,6.876598927582632,4.869192066854702,6.746395015176066,0.5,0.25,1.2,10.0
31,3.0,7.00574854790968,7.285637426920076,4.781363558969745,6.746395015176066,0.5,0.25,1.2,10.0
32,3.0,7.459801523487937,7.7232531209221,4.692699059955632,6.746395015176066,0.5,0.25,1.2,10.0
33,3.0,7.943282347242816,8.19119859654369,4.603283905471789,6.746395015176066,0.5,0.25,1.2,10.0
34,3.0,8.45809828175134,8.691342045033378,4.513196053761147,6.746395015176066,0.5,0.25,1.2,10.0
35,3.0,9.006280202112785,9.225675209921967,4.422506435815552,6.746395015176066,0.5,0.25,1.2,10.0
36,3.0,9.58999060745998,9.796321751104882,4.331279357597213,6.746395015176066,0.5,0.25,1.2,10.0
37,3.0,10.211532151708521,10.405546063776608,4.239572933596204,6.746395015176066,0.5,0.25,1.2,10.0
38,3.0,10.873356727196562,11.05576259318509,4.147439535046378,6.746395015176066,0.5,0.25,1.2,10.0
39,3.0,11.578075137048792,11.749545688202051,4.054926239743061,6.746395015176066,0.5,0.25,1.2,10.0
40,3.0,12.328467394420665,12.489640038659779,3.9620752735502345,6.746395015176066,0.5,0.25,1.2,10.0
41,3.0,13.12749368925199,13.278971743374967,3.868924436344102,6.746395015176066,0.5,0.25,1.2,10.0
42,3.0,13.978306065792133,14.120660057835863,3.775507507336415,6.746395015176066,0.5,0.25,1.2,10.0
43,3.0,14.884260856962918,15.018029872726931,3.681854626495608,6.746395015176066,0.5,0.25,1.2,10.0
44,3.0,15.848931924611142,15.974624976848697,3.5879926501867017,6.746395015176066,0.5,0.25,1.2,10.0
45,3.0,16.876124757881477,16.994222160592702,3.4939454802352,6.746395015176066,0.5,0.25,1.2,10.0
46,3.0,17.96989148532595,18.08084621897963,3.3997343664372934,6.746395015176066,0.5,0.25,1.2,10.0
47,3.0,19.134546859970413,19.238785916382653,3.3053781831363747,6.746395015176066,0.5,0.25,1.2,10.0
48,3.0,20.37468528039708,20.47261097845679,3.210893680906584,6.746395015176066,0.5,0.25,1.2,10.0
49,3.0,21.695198914988655,21.78719018049195,3.116295714664645,6.746395015176066,0.5,0.25,1.2,10.0
50,3.0,23.101297000831604,23.187710605418363,3.021597449702596,6.746395015176066,0.5,0.25,1.2,10.0
51,3.0,24.59852639341013,24.679698149031214,2.9268105472220594,6.746395015176066,0.5,0.25,1.2,10.0
52,3.0,26.192793448156287,26.269039354680995,2.8319453309763194,6.746395015176066,0.5,0.25,1.2,10.0
53,3.0,27.890387320175943,27.96200466471299,2.737010936606743,6.746395015176066,0.5,0.25,1.2,10.0
54,3.0,29.698004774064515,29.765273181349414,2.6420154452081483,6.746395015176066,0.5,0.25,1.2,10.0
55,3.0,31.62277660168381,31.685959035509736,2.5469660025842487,6.746395015176066,0.5,0.25,1.2,10.0
56,3.0,33.67229575211422,33.7316394682774,2.4518689255671235,6.746395015176066,0.5,0.25,1.2,10.0
57,3.0,35.85464728475101,35.91038473636704,2.356729796679981,6.746395015176066,0.5,0.25,1.2,10.0
58,3.0,38.17844026370508,38.23078996004787,2.2615535483247635,6.746395015176066,0.5,0.25,1.2,10.0
59,3.0,40.65284171932744,40.702009039563265,2.1663445375786043,6.746395015176066,0.5,0.25,1.2,10.0
60,3.0,43.287612810830595,43.33379077417974,2.071106612588263,6.746395015176066,0.5,0.25,1.2,10.0
61,3.0,46.09314733266291,46.13651732663151,1.9758431714608253,6.746395015176066,0.5,0.25,1.2,10.0
62,3.0,49.080512716538585,49.121245184933024,1.8805572144632823,6.746395015176066,0.5,0.25,1.2,10.0
63,3.0,52.26149369087002,52.29974878334357,1.7852513902636593,6.746395015176066,0.5,0.25,1.2,10.0
64,3.0,55.64863876983295,55.68456695472593,1.6899280368723595,6.746395015176066,0.5,0.25,1.2,10.0
65,3.0,59.25530975545681,59.28905239768245,1.5945892178744634,6.746395015176066,0.5,0.25,1.2,10.0
66,3.0,63.09573444801933,63.12742435372263,1.499236754481574,6.746395015176066,0.5,0.25,1.2,10.0
67,3.0,67.18506277268021,67.21482470235998,1.4038722538754707,6.746395015176066,0.5,0.25,1.2,10.0
68,3.0,71.53942654376496,71.56737769550274,1.3084971342646874,6.746395015176066,0.5,0.25,1.2,10.0
69,3.0,76.17600310246128,76.20225356684794,1.213112647029103,6.746395015176066,0.5,0.25,1.2,10.0
70,3.0,81.11308307896873,81.1377362672615,1.1177198962862196,6.746395015176066,0.5,0.25,1.2,10.0
71,3.0,86.37014254641439,86.39329559339625,1.0223198561755789,6.746395015176066,0.5,0.25,1.2,10.0
0,4.0,1.0,5.0990195135927845,5.32379664105107,5.353604984823935,0.5,0.25,1.2,10.0
1,4.0,1.064811486234934,5.11212514530091,5.319894831025188,5.353604984823935,0.5,0.25,1.2,10.0
2,4.0,1.1338235012178493,5.126944092918695,5.315494964137562,5.353604984823935,0.5,0.25,1.2,10.0
3,4.0,1.2073082874598748,5.143694518628541,5.31053691145342,5.353604984823935,0.5,0.25,1.2,10.0
4,4.0,1.2855557319139024,5.162620801478324,5.304954205673291,5.353604984823935,0.5,0.25,1.2,10.0
5,4.0,1.3688745095370811,5.183996279209736,5.298673615975993,5.353604984823935,0.5,0.25,1.2,10.0
6,4.0,1.4575933009692958,5.208126172725712,5.291614760637114,5.353604984823935,0.5,0.25,1.2,10.0
7,4.0,1.5520620891311996,5.235350678657381,5.28368977956544,5.353604984823935,0.5,0.25,1.2,10.0
8,4.0,1.6526535398566895,5.266048207413301,5.2748030933006245,5.353604984823935,0.5,0.25,1.2,10.0
9,4.0,1.7597644720062264,5.300638734806905,5.264851279414682,5.353604984823935,0.5,0.25,1.2,10.0
10,4.0,1.873817422860384,5.339587225077902,5.253723101298798,5.353604984823935,0.5,0.25,1.2,10.0
11,4.0,1.9952623149688797,5.383407072248482,5.2412997275065845,5.353604984823935,0.5,0.25,1.2,10.0
12,4.0,2.124578231030568,5.432663495907783,5.227455181542167,5.353604984823935,0.5,0.25,1.2,10.0
13,4.0,2.2622753038060464,5.487976817572277,5.212057061486775,5.353604984823935,0.5,0.25,1.2,10.0
14,4.0,2.4088967285183034,5.550025535857126,5.194967565341418,5.353604984823935,0.5,0.25,1.2,10.0
15,4.0,2.5650209056800453,5.619549114170609,5.176044850631266,5.353604984823935,0.5,0.25,1.2,10.0
16,4.0,2.731263722800846,5.697350395007134,5.155144745016454,5.353604984823935,0.5,0.25,1.2,10.0
17,4.0,2.908280983975128,5.7842975616535615,5.132122808038405,5.353604984823935,0.5,0.25,1.2,10.0
18,4.0,3.096770996935353,5.8813255825077375,5.1068367228488345,5.353604984823935,0.5,0.25,1.2,10.0
19,4.0,3.2974773277759715,5.989437096021342,5.079148971641961,5.353604984823935,0.5,0.25,1.2,10.0
20,4.0,3.511191734215132,6.109702725535889,5.04892972115608,5.353604984823935,0.5,0.25,1.2,10.0
21,4.0,3.73875728896543,6.243260851974082,5.0160598174534545,5.353604984823935,0.5,0.25,1.2,10.0
22,4.0,3.981071705534973,6.391316916302237,4.980433765311226,5.353604984823935,0.5,0.25,1.2,10.0
23,4.0,4.239090879578539,6.5551423695695545,4.941962550367142,5.353604984823935,0.5,0.25,1.2,10.0
24,4.0,4.513832659768977,6.736073431933256,4.900576154884007,5.353604984823935,0.5,0.25,1.2,10.0
25,4.0,4.806380863064391,6.935509858750949,4.856225623055931,5.353604984823935,0.5,0.25,1.2,10.0
26,4.0,5.11788955021074,7.154913937159293,4.808884550235035,5.353604984823935,0.5,0.25,1.2,10.0
27,4.0,5.449587578346137,7.395809947129829,4.758549901585255,5.353604984823935,0.5,0.25,1.2,10.0
28,4.0,5.802783448666185,7.659784314986567,4.7052421068674555,5.353604984823935,0.5,0.25,1.2,10.0
29,4.0,6.178870468273718,7.9484866650014,4.6490044251243665,5.353604984823935,0.5,0.25,1.2,10.0
30,4.0,6.579332246575681,8.26363193824789,4.589901620792402,5.353604984823935,0.5,0.25,1.2,10.0
31,4.0,7.00574854790968,8.607003701436323,4.528018035931843,5.353604984823935,0.5,0.25,1.2,10.0
32,4.0,7.459801523487937,8.980458717116457,4.463455177311956,5.353604984823935,0.5,0.25,1.2,10.0
33,4.0,7.943282347242816,9.385932795839704,4.396328958955841,5.353604984823935,0.5,0.25,1.2,10.0
34,4.0,8.45809828175134,9.825447905503594,4.3267667492278505,5.353604984823935,0.5,0.25,1.2,10.0
35,4.0,9.006280202112785,10.301120476868947,4.254904367260749,5.353604984823935,0.5,0.25,1.2,10.0
36,4.0,9.58999060745998,10.815170819324614,4.180883158598048,5.353604984823935,0.5,0.25,1.2,10.0
37,4.0,10.211532151708521,11.369933547975418,4.104847257446203,5.353604984823935,0.5,0.25,1.2,10.0
38,4.0,10.873356727196562,11.967868921277118,4.026941116304673,5.353604984823935,0.5,0.25,1.2,10.0
39,4.0,11.578075137048792,12.611574995976808,3.94730735617582,5.353604984823935,0.5,0.25,1.2,10.0
40,4.0,12.328467394420665,13.303800520726904,3.866084964667704,5.353604984823935,0.5,0.25,1.2,10.0
41,4.0,13.12749368925199,14.04745850897417,3.783407846920676,5.353604984823935,0.5,0.25,1.2,10.0
42,4.0,13.978306065792133,14.845640453310228,3.699403716431741,5.353604984823935,0.5,0.25,1.2,10.0
43,4.0,14.884260856962918,15.701631165522851,3.6141932998251463,5.353604984823935,0.5,0.25,1.2,10.0
44,4.0,15.848931924611142,16.61892424770503,3.5278898211868768,5.353604984823935,0.5,0.25,1.2,10.0
45,4.0,16.876124757881477,17.60123821904528,3.440598727153793,5.353604984823935,0.5,0.25,1.2,10.0
46,4.0,17.96989148532595,18.65253333985467,3.3524176127531984,5.353604984823935,0.5,0.25,1.2,10.0
47,4.0,19.134546859970413,19.777029188844406,3.2634363092102605,5.353604984823935,0.5,0.25,1.2,10.0
48,4.0,20.37468528039708,20.979223061763502,3.17373709781552,5.353604984823935,0.5,0.25,1.2,10.0
49,4.0,21.695198914988655,22.263909269508915,3.0833950178169927,5.353604984823935,0.5,0.25,1.2,10.0
50,4.0,23.101297000831604,23.636199422086268,2.9924782406470287,5.353604984823935,0.5,0.25,1.2,10.0
51,4.0,24.59852639341013,25.101543791713183,2.9010484872221083,5.353604984823935,0.5,0.25,1.2,10.0
52,4.0,26.192793448156287,26.66575385429369,2.8091614692932447,5.353604984823935,0.5,0.25,1.2,10.0
53,4.0,27.890387320175943,28.33502611379476,2.716867339705182,5.353604984823935,0.5,0.25,1.2,10.0
54,4.0,29.698004774064515,30.115967319021294,2.62421113985235,5.353604984823935,0.5,0.25,1.2,10.0
