,EVID,Depi,Hypo,I,Io,QIo,StdI,StdlogR,Ndata
41,1.0,13.12749368925199,13.278971743374967,3.0025295776272274,5.936395015176067,0.5,0.25,1.2,10.0
42,1.0,13.978306065792133,14.120660057835863,2.9049042070472355,5.936395015176067,0.5,0.25,1.2,10.0
43,1.0,14.884260856962918,15.018029872726931,2.8067644771319733,5.936395015176067,0.5,0.25,1.2,10.0
44,1.0,15.848931924611142,15.974624976848697,2.7081195253024584,5.936395015176067,0.5,0.25,1.2,10.0
45,1.0,16.876124757881477,16.994222160592702,2.6089743694322367,5.936395015176067,0.5,0.25,1.2,10.0
46,1.0,17.96989148532595,18.08084621897963,2.5093301353423954,5.936395015176067,0.5,0.25,1.2,10.0
47,1.0,19.134546859970413,19.238785916382653,2.4091842535544616,5.936395015176067,0.5,0.25,1.2,10.0
48,1.0,20.37468528039708,20.47261097845679,2.3085306260143,5.936395015176067,0.5,0.25,1.2,10.0
49,1.0,21.695198914988655,21.78719018049195,2.2073597637621853,5.936395015176067,0.5,0.25,1.2,10.0
50,1.0,23.101297000831604,23.187710605418363,2.105658896675504,5.936395015176067,0.5,0.25,1.2,10.0
51,1.0,24.59852639341013,24.679698149031214,2.0034120564769036,5.936395015176067,0.5,0.25,1.2,10.0
52,1.0,26.192793448156287,26.269039354680995,1.9006001342029146,5.936395015176067,0.5,0.25,1.2,10.0
53,1.0,27.890387320175943,27.96200466471299,1.797200913283178,5.936395015176067,0.5,0.25,1.2,10.0
54,1.0,29.698004774064515,29.765273181349414,1.6931890793014015,5.936395015176067,0.5,0.25,1.2,10.0
55,1.0,31.62277660168381,31.685959035509736,1.5885362074067002,5.936395015176067,0.5,0.25,1.2,10.0
56,1.0,33.67229575211422,33.7316394682774,1.4832107282257367,5.936395015176067,0.5,0.25,1.2,10.0
57,1.0,35.85464728475101,35.91038473636704,1.377177872998146,5.936395015176067,0.5,0.25,1.2,10.0
58,1.0,38.17844026370508,38.23078996004787,1.2703995985245244,5.936395015176067,0.5,0.25,1.2,10.0
59,1.0,40.65284171932744,40.702009039563265,1.1628344923807883,5.936395015176067,0.5,0.25,1.2,10.0
60,1.0,43.287612810830595,43.33379077417974,1.0544376587173645,5.936395015176067,0.5,0.25,1.2,10.0
0,2.0,1.0,5.0990195135927845,4.498301543483105,4.528604984823934,0.5,0.25,1.2,10.0
1,2.0,1.064811486234934,5.11212514530091,4.494334205298682,4.528604984823934,0.5,0.25,1.2,10.0
2,2.0,1.1338235012178493,5.126944092918695,4.489860243672968,4.528604984823934,0.5,0.25,1.2,10.0
3,2.0,1.2073082874598748,5.143694518628541,4.484818438860278,4.528604984823934,0.5,0.25,1.2,10.0
4,2.0,1.2855557319139024,5.162620801478324,4.4791411016659,4.528604984823934,0.5,0.25,1.2,10.0
5,2.0,1.3688745095370811,5.183996279209736,4.472753634579943,4.528604984823934,0.5,0.25,1.2,10.0
6,2.0,1.4575933009692958,5.208126172725712,4.4655741297734854,4.528604984823934,0.5,0.25,1.2,10.0
7,2.0,1.5520620891311996,5.235350678657381,4.457513026172153,4.528604984823934,0.5,0.25,1.2,10.0
8,2.0,1.6526535398566895,5.266048207413301,4.448472852263557,4.528604984823934,0.5,0.25,1.2,10.0
9,2.0,1.7597644720062264,5.300638734806905,4.438348085740649,4.528604984823934,0.5,0.25,1.2,10.0
10,2.0,1.873817422860384,5.339587225077902,4.42702516517341,4.528604984823934,0.5,0.25,1.2,10.0
11,2.0,1.9952623149688797,5.383407072248482,4.414382692145342,4.528604984823934,0.5,0.25,1.2,10.0
12,2.0,2.124578231030568,5.432663495907783,4.400291864062629,4.528604984823934,0.5,0.25,1.2,10.0
13,2.0,2.2622753038060464,5.487976817572277,4.384617177398914,4.528604984823934,0.5,0.25,1.2,10.0
14,2.0,2.4088967285183034,5.550025535857126,4.367217437662132,4.528604984823934,0.5,0.25,1.2,10.0
15,2.0,2.5650209056800453,5.619549114170609,4.347947105060413,4.528604984823934,0.5,0.25,1.2,10.0
16,2.0,2.731263722800846,5.697350395007134,4.326657993041418,4.528604984823934,0.5,0.25,1.2,10.0
17,2.0,2.908280983975128,5.7842975616535615,4.303201320230138,4.528604984823934,0.5,0.25,1.2,10.0
18,2.0,3.096770996935353,5.8813255825077375,4.277430094936296,4.528604984823934,0.5,0.25,1.2,10.0
19,2.0,3.2974773277759715,5.989437096021342,4.249201786161854,4.528604984823934,0.5,0.25,1.2,10.0
20,2.0,3.511191734215132,6.109702725535889,4.2183812075284,4.528604984823934,0.5,0.25,1.2,10.0
21,2.0,3.73875728896543,6.243260851974082,4.184843513193585,4.528604984823934,0.5,0.25,1.2,10.0
22,2.0,3.981071705534973,6.391316916302237,4.148477180729714,4.528604984823934,0.5,0.25,1.2,10.0
23,2.0,4.239090879578539,6.5551423695695545,4.109186838519295,4.528604984823934,0.5,0.25,1.2,10.0
24,2.0,4.513832659768977,6.736073431933256,4.0668957877243415,4.528604984823934,0.5,0.25,1.2,10.0
25,2.0,4.806380863064391,6.935509858750949,4.021548073762176,4.528604984823934,0.5,0.25,1.2,10.0
26,2.0,5.11788955021074,7.154913937159293,3.97310998054924,4.528604984823934,0.5,0.25,1.2,10.0
27,2.0,5.449587578346137,7.395809947129829,3.9215708518496055,4.528604984823934,0.5,0.25,1.2,10.0
28,2.0,5.802783448666185,7.659784314986567,3.8669431852925227,4.528604984823934,0.5,0.25,1.2,10.0
29,2.0,6.178870468273718,7.9484866650014,3.8092619917993598,4.528604984823934,0.5,0.25,1.2,10.0
30,2.0,6.579332246575681,8.26363193824789,3.7485834611011626,4.528604984823934,0.5,0.25,1.2,10.0
31,2.0,7.00574854790968,8.607003701436323,3.684983017424661,4.528604984823934,0.5,0.25,1.2,10.0
32,2.0,7.459801523487937,8.980458717116457,3.618552883726374,4.528604984823934,0.5,0.25,1.2,10.0
33,2.0,7.943282347242816,9.385932795839704,3.549399294976643,4.528604984823934,0.5,0.25,1.2,10.0
34,2.0,8.45809828175134,9.825447905503594,3.477639509700332,4.528604984823934,0.5,0.25,1.2,10.0
35,2.0,9.006280202112785,10.301120476868947,3.403398764876404,4.528604984823934,0.5,0.25,1.2,10.0
36,2.0,9.58999060745998,10.815170819324614,3.326807304501425,4.528604984823934,0.5,0.25,1.2,10.0
37,2.0,10.211532151708521,11.369933547975418,3.2479975897063267,4.528604984823934,0.5,0.25,1.2,10.0
38,2.0,10.873356727196562,11.967868921277118,3.167101771698288,4.528604984823934,0.5,0.25,1.2,10.0
39,2.0,11.578075137048792,12.611574995976808,3.084249481195936,4.528604984823934,0.5,0.25,1.2,10.0
40,2.0,12.328467394420665,13.303800520726904,2.9995659620640693,4.528604984823934,0.5,0.25,1.2,10.0
41,2.0,13.12749368925199,14.04745850897417,2.9131705543758057,4.528604984823934,0.5,0.25,1.2,10.0
42,2.0,13.978306065792133,14.845640453310228,2.8251755141651897,4.528604984823934,0.5,0.25,1.2,10.0
43,2.0,14.884260856962918,15.701631165522851,2.7356851439975323,4.528604984823934,0.5,0.25,1.2,10.0
44,2.0,15.848931924611142,16.61892424770503,2.644795199948352,4.528604984823934,0.5,0.25,1.2,10.0
45,2.0,16.876124757881477,17.60123821904528,2.5525925360585666,4.528604984823934,0.5,0.25,1.2,10.0
46,2.0,17.96989148532595,18.65253333985467,2.4591549460539253,4.528604984823934,0.5,0.25,1.2,10.0
47,2.0,19.134546859970413,19.777029188844406,2.3645511632660385,4.528604984823934,0.5,0.25,1.2,10.0
48,2.0,20.37468528039708,20.979223061763502,2.2688409825067026,4.528604984823934,0.5,0.25,1.2,10.0
49,2.0,21.695198914988655,22.263909269508915,2.1720754714694483,4.528604984823934,0.5,0.25,1.2,10.0
50,2.0,23.101297000831604,23.636199422086268,2.0742972435365976,4.528604984823934,0.5,0.25,1.2,10.0
51,2.0,24.59852639341013,25.101543791713183,1.9755407682635426,4.528604984823934,0.5,0.25,1.2,10.0
52,2.0,26.192793448156287,26.66575385429369,1.8758327000217765,4.528604984823934,0.5,0.25,1.2,10.0
53,2.0,27.890387320175943,28.33502611379476,1.7751922091362082,4.528604984823934,0.5,0.25,1.2,10.0
54,2.0,29.698004774064515,30.115967319021294,1.6736313032572436,4.528604984823934,0.5,0.25,1.2,10.0
55,2.0,31.62277660168381,32.01562118716426,1.5711551296285764,4.528604984823934,0.5,0.25,1.2,10.0
56,2.0,33.67229575211422,34.041496753489696,1.4677622513527464,4.528604984823934,0.5,0.25,1.2,10.0
57,2.0,35.85464728475101,36.201598471806506,1.36344489274851,4.528604984823934,0.5,0.25,1.2,10.0
58,2.0,38.17844026370508,38.50445819602319,1.2581891504820284,4.528604984823934,0.5,0.25,1.2,10.0
59,2.0,40.65284171932744,40.959169179277666,1.1519751683892805,4.528604984823934,0.5,0.25,1.2,10.0
60,2.0,43.287612810830595,43.57542223387382,1.0447772748422752,4.528604984823934,0.5,0.25,1.2,10.0
0,3.0,1.0,2.23606797749979,6.565622152524469,6.7363950151760665,0.5,0.25,1.2,10.0
1,3.0,1.064811486234934,2.2657942318793753,6.545399394825554,6.7363950151760665,0.5,0.25,1.2,10.0
2,3.0,1.1338235012178493,2.2990336517576035,6.5230961829164595,6.7363950151760665,0.5,0.25,1.2,10.0
3,3.0,1.2073082874598748,2.3361492462959843,6.498567208052981,6.7363950151760665,0.5,0.25,1.2,10.0
4,3.0,1.2855557319139024,2.377530975583008,6.4716707016909005,6.7363950151760665,0.5,0.25,1.2,10.0
5,3.0,1.3688745095370811,2.4235959693934928,6.44227124468061,6.7363950151760665,0.5,0.25,1.2,10.0
6,3.0,1.4575933009692958,2.4747885224864303,6.4102427312144235,6.7363950151760665,0.5,0.25,1.2,10.0
7,3.0,1.5520620891311996,2.5315798878404574,6.375471371901723,6.7363950151760665,0.5,0.25,1.2,10.0
8,3.0,1.6526535398566895,2.5944679074524792,6.337858599919853,6.7363950151760665,0.5,0.25,1.2,10.0
9,3.0,1.7597644720062264,2.6639765383605303,6.297323732414498,6.7363950151760665,0.5,0.25,1.2,10.0
10,3.0,1.873817422860384,2.7406553475793216,6.25380623903979,6.7363950151760665,0.5,0.25,1.2,10.0
11,3.0,1.9952623149688797,2.8250790618202126,6.207267482426007,6.7363950151760665,0.5,0.25,1.2,10.0
12,3.0,2.124578231030568,2.917847264640317,6.157691821485499,6.7363950151760665,0.5,0.25,1.2,10.0
13,3.0,2.2622753038060464,3.0195843340120074,6.105087005974161,6.7363950151760665,0.5,0.25,1.2,10.0
14,3.0,2.4088967285183034,3.1309397069675717,6.0494838360106575,6.7363950151760665,0.5,0.25,1.2,10.0
15,3.0,2.5650209056800453,3.2525885455396413,5.990935108445656,6.7363950151760665,0.5,0.25,1.2,10.0
16,3.0,2.731263722800846,3.385232861043378,5.9295139177108025,6.7363950151760665,0.5,0.25,1.2,10.0
17,3.0,2.908280983975128,3.5296031337462486,5.865311417116208,6.7363950151760665,0.5,0.25,1.2,10.0
18,3.0,3.096770996935353,3.686460444309688,5.798434173770833,6.7363950151760665,0.5,0.25,1.2,10.0
19,3.0,3.2974773277759715,3.856599114141443,5.729001264373407,6.7363950151760665,0.5,0.25,1.2,10.0
20,3.0,3.511191734215132,4.040849835668317,5.657141259952493,6.7363950151760665,0.5,0.25,1.2,10.0
21,3.0,3.73875728896543,4.240083261657975,5.582989236788723,6.7363950151760665,0.5,0.25,1.2,10.0
22,3.0,3.981071705534973,4.455214015578953,5.50668393099098,6.7363950151760665,0.5,0.25,1.2,10.0
23,3.0,4.239090879578539,4.6872050824906255,5.428365128869278,6.7363950151760665,0.5,0.25,1.2,10.0
24,3.0,4.513832659768977,4.937072541536844,5.348171357701093,6.7363950151760665,0.5,0.25,1.2,10.0
25,3.0,4.806380863064391,5.205890605922449,5.266237914621196,6.7363950151760665,0.5,0.25,1.2,10.0
26,3.0,5.11788955021074,5.494796943305211,5.182695247345878,6.7363950151760665,0.5,0.25,1.2,10.0
27,3.0,5.449587578346137,5.8049982578864325,5.0976676806194305,6.7363950151760665,0.5,0.25,1.2,10.0
28,3.0,5.802783448666185,6.137776124307095,5.011272467227793,6.7363950151760665,0.5,0.25,1.2,10.0
29,3.0,6.178870468273718,6.494493072111562,4.923619132127035,6.7363950151760665,0.5,0.25,1.2,10.0
30,3.0,6.579332246575681,6.876598927582632,4.834809072216789,6.7363950151760665,0.5,0.25,1.2,10.0
31,3.0,7.00574854790968,7.285637426920076,4.744935371835145,6.7363950151760665,0.5,0.25,1.2,10.0
32,3.0,7.459801523487937,7.7232531209221,4.654082794351021,6.7363950151760665,0.5,0.25,1.2,10.0
33,3.0,7.943282347242816,8.19119859654369,4.562327912489071,6.7363950151760665,0.5,0.25,1.2,10.0
34,3.0,8.45809828175134,8.691342045033378,4.469739343535981,6.7363950151760665,0.5,0.25,1.2,10.0
35,3.0,9.006280202112785,9.225675209921967,4.376378059765942,6.7363950151760665,0.5,0.25,1.2,10.0
36,3.0,9.58999060745998,9.796321751104882,4.282297748841688,6.7363950151760665,0.5,0.25,1.2,10.0
37,3.0,10.211532151708521,10.405546063776608,4.18754520327732,6.7363950151760665,0.5,0.25,1.2,10.0
38,3.0,10.873356727196562,11.05576259318509,4.092160722080453,6.7363950151760665,0.5,0.25,1.2,10.0
39,3.0,11.578075137048792,11.749545688202051,3.996178511302051,6.7363950151760665,0.5,0.25,1.2,10.0
40,3.0,12.328467394420665,12.489640038659779,3.8996270733569354,6.7363950151760665,0.5,0.25,1.2,10.0
41,3.0,13.12749368925199,13.278971743374967,3.802529577627227,6.7363950151760665,0.5,0.25,1.2,10.0
42,3.0,13.978306065792133,14.120660057835863,3.7049042070472353,6.7363950151760665,0.5,0.25,1.2,10.0
43,3.0,14.884260856962918,15.018029872726931,3.606764477131973,6.7363950151760665,0.5,0.25,1.2,10.0
44,3.0,15.848931924611142,15.974624976848697,3.508119525302458,6.7363950151760665,0.5,0.25,1.2,10.0
45,3.0,16.876124757881477,16.994222160592702,3.4089743694322365,6.7363950151760665,0.5,0.25,1.2,10.0
46,3.0,17.96989148532595,18.08084621897963,3.309330135342395,6.7363950151760665,0.5,0.25,1.2,10.0
47,3.0,19.134546859970413,19.238785916382653,3.2091842535544615,6.7363950151760665,0.5,0.25,1.2,10.0
48,3.0,20.37468528039708,20.47261097845679,3.1085306260143,6.7363950151760665,0.5,0.25,1.2,10.0
49,3.0,21.695198914988655,21.78719018049195,3.007359763762185,6.7363950151760665,0.5,0.25,1.2,10.0
50,3.0,23.101297000831604,23.187710605418363,2.905658896675504,6.7363950151760665,0.5,0.25,1.2,10.0
51,3.0,24.59852639341013,24.679698149031214,2.8034120564769034,6.7363950151760665,0.5,0.25,1.2,10.0
52,3.0,26.192793448156287,26.269039354680995,2.7006001342029142,6.7363950151760665,0.5,0.25,1.2,10.0
53,3.0,27.890387320175943,27.96200466471299,2.597200913283178,6.7363950151760665,0.5,0.25,1.2,10.0
54,3.0,29.698004774064515,29.765273181349414,2.493189079301401,6.7363950151760665,0.5,0.25,1.2,10.0
55,3.0,31.62277660168381,31.685959035509736,2.3885362074067,6.7363950151760665,0.5,0.25,1.2,10.0
56,3.0,33.67229575211422,33.7316394682774,2.2832107282257366,6.7363950151760665,0.5,0.25,1.2,10.0
57,3.0,35.85464728475101,35.91038473636704,2.177177872998146,6.7363950151760665,0.5,0.25,1.2,10.0
58,3.0,38.17844026370508,38.23078996004787,2.0703995985245243,6.7363950151760665,0.5,0.25,1.2,10.0
59,3.0,40.65284171932744,40.702009039563265,1.962834492380788,6.7363950151760665,0.5,0.25,1.2,10.0
60,3.0,43.287612810830595,43.33379077417974,1.8544376587173643,6.7363950151760665,0.5,0.25,1.2,10.0
61,3.0,46.09314733266291,46.13651732663151,1.7451605848276677,6.7363950151760665,0.5,0.25,1.2,10.0
62,3.0,49.080512716538585,49.121245184933024,1.634950988538617,6.7363950151760665,0.5,0.25,1.2,10.0
63,3.0,52.26149369087002,52.29974878334357,1.5237526463469415,6.7363950151760665,0.5,0.25,1.2,10.0
64,3.0,55.64863876983295,55.68456695472593,1.4115052020987298,6.7363950151760665,0.5,0.25,1.2,10.0
65,3.0,59.25530975545681,59.28905239768245,1.2981439558860512,6.7363950151760665,0.5,0.25,1.2,10.0
66,3.0,63.09573444801933,63.12742435372263,1.1835996327129608,6.7363950151760665,0.5,0.25,1.2,10.0
67,3.0,67.18506277268021,67.21482470235998,1.0677981303636708,6.7363950151760665,0.5,0.25,1.2,10.0
0,4.0,1.0,5.0990195135927845,5.298301543483106,5.328604984823935,0.5,0.25,1.2,10.0
1,4.0,1.064811486234934,5.11212514530091,5.294334205298683,5.328604984823935,0.5,0.25,1.2,10.0
2,4.0,1.1338235012178493,5.126944092918695,5.289860243672969,5.328604984823935,0.5,0.25,1.2,10.0
3,4.0,1.2073082874598748,5.143694518628541,5.2848184388602775,5.328604984823935,0.5,0.25,1.2,10.0
4,4.0,1.2855557319139024,5.162620801478324,5.2791411016659,5.328604984823935,0.5,0.25,1.2,10.0
5,4.0,1.3688745095370811,5.183996279209736,5.272753634579944,5.328604984823935,0.5,0.25,1.2,10.0
6,4.0,1.4575933009692958,5.208126172725712,5.265574129773485,5.328604984823935,0.5,0.25,1.2,10.0
7,4.0,1.5520620891311996,5.235350678657381,5.257513026172153,5.328604984823935,0.5,0.25,1.2,10.0
8,4.0,1.6526535398566895,5.266048207413301,5.248472852263558,5.328604984823935,0.5,0.25,1.2,10.0
9,4.0,1.7597644720062264,5.300638734806905,5.238348085740648,5.328604984823935,0.5,0.25,1.2,10.0
10,4.0,1.873817422860384,5.339587225077902,5.2270251651734085,5.328604984823935,0.5,0.25,1.2,10.0
11,4.0,1.9952623149688797,5.383407072248482,5.2143826921453424,5.328604984823935,0.5,0.25,1.2,10.0
12,4.0,2.124578231030568,5.432663495907783,5.2002918640626286,5.328604984823935,0.5,0.25,1.2,10.0
13,4.0,2.2622753038060464,5.487976817572277,5.184617177398914,5.328604984823935,0.5,0.25,1.2,10.0
14,4.0,2.4088967285183034,5.550025535857126,5.167217437662132,5.328604984823935,0.5,0.25,1.2,10.0
15,4.0,2.5650209056800453,5.619549114170609,5.147947105060413,5.328604984823935,0.5,0.25,1.2,10.0
16,4.0,2.731263722800846,5.697350395007134,5.126657993041418,5.328604984823935,0.5,0.25,1.2,10.0
17,4.0,2.908280983975128,5.7842975616535615,5.103201320230137,5.328604984823935,0.5,0.25,1.2,10.0
18,4.0,3.096770996935353,5.8813255825077375,5.077430094936296,5.328604984823935,0.5,0.25,1.2,10.0
19,4.0,3.2974773277759715,5.989437096021342,5.049201786161854,5.328604984823935,0.5,0.25,1.2,10.0
20,4.0,3.511191734215132,6.109702725535889,5.0183812075284004,5.328604984823935,0.5,0.25,1.2,10.0
21,4.0,3.73875728896543,6.243260851974082,4.984843513193584,5.328604984823935,0.5,0.25,1.2,10.0
22,4.0,3.981071705534973,6.391316916302237,4.948477180729714,5.328604984823935,0.5,0.25,1.2,10.0
23,4.0,4.239090879578539,6.5551423695695545,4.909186838519295,5.328604984823935,0.5,0.25,1.2,10.0
24,4.0,4.513832659768977,6.736073431933256,4.86689578772434,5.328604984823935,0.5,0.25,1.2,10.0
25,4.0,4.806380863064391,6.935509858750949,4.821548073762176,5.328604984823935,0.5,0.25,1.2,10.0
26,4.0,5.11788955021074,7.154913937159293,4.773109980549239,5.328604984823935,0.5,0.25,1.2,10.0
27,4.0,5.449587578346137,7.395809947129829,4.721570851849606,5.328604984823935,0.5,0.25,1.2,10.0
28,4.0,5.802783448666185,7.659784314986567,4.6669431852925225,5.328604984823935,0.5,0.25,1.2,10.0
29,4.0,6.178870468273718,7.9484866650014,4.609261991799359,5.328604984823935,0.5,0.25,1.2,10.0
30,4.0,6.579332246575681,8.26363193824789,4.548583461101162,5.328604984823935,0.5,0.25,1.2,10.0
31,4.0,7.00574854790968,8.607003701436323,4.484983017424661,5.328604984823935,0.5,0.25,1.2,10.0
32,4.0,7.459801523487937,8.980458717116457,4.418552883726374,5.328604984823935,0.5,0.25,1.2,10.0
33,4.0,7.943282347242816,9.385932795839704,4.349399294976643,5.328604984823935,0.5,0.25,1.2,10.0
34,4.0,8.45809828175134,9.825447905503594,4.277639509700332,5.328604984823935,0.5,0.25,1.2,10.0
35,4.0,9.006280202112785,10.301120476868947,4.203398764876404,5.328604984823935,0.5,0.25,1.2,10.0
36,4.0,9.58999060745998,10.815170819324614,4.126807304501425,5.328604984823935,0.5,0.25,1.2,10.0
37,4.0,10.211532151708521,11.369933547975418,4.047997589706326,5.328604984823935,0.5,0.25,1.2,10.0
38,4.0,10.873356727196562,11.967868921277118,3.967101771698288,5.328604984823935,0.5,0.25,1.2,10.0
39,4.0,11.578075137048792,12.611574995976808,3.8842494811959356,5.328604984823935,0.5,0.25,1.2,10.0
40,4.0,12.328467394420665,13.303800520726904,3.799565962064069,5.328604984823935,0.5,0.25,1.2,10.0
41,4.0,13.12749368925199,14.04745850897417,3.7131705543758056,5.328604984823935,0.5,0.25,1.2,10.0
42,4.0,13.978306065792133,14.845640453310228,3.6251755141651896,5.328604984823935,0.5,0.25,1.2,10.0
43,4.0,14.884260856962918,15.701631165522851,3.535685143997532,5.328604984823935,0.5,0.25,1.2,10.0
44,4.0,15.848931924611142,16.61892424770503,3.4447951999483517,5.328604984823935,0.5,0.25,1.2,10.0
45,4.0,16.876124757881477,17.60123821904528,3.3525925360585664,5.328604984823935,0.5,0.25,1.2,10.0
46,4.0,17.96989148532595,18.65253333985467,3.259154946053925,5.328604984823935,0.5,0.25,1.2,10.0
47,4.0,19.134546859970413,19.777029188844406,3.1645511632660384,5.328604984823935,0.5,0.25,1.2,10.0
48,4.0,20.37468528039708,20.979223061763502,3.0688409825067025,5.328604984823935,0.5,0.25,1.2,10.0
49,4.0,21.695198914988655,22.263909269508915,2.972075471469448,5.328604984823935,0.5,0.25,1.2,10.0
50,4.0,23.101297000831604,23.636199422086268,2.8742972435365974,5.328604984823935,0.5,0.25,1.2,10.0
51,4.0,24.59852639341013,25.101543791713183,2.7755407682635425,5.328604984823935,0.5,0.25,1.2,10.0
52,4.0,26.192793448156287,26.66575385429369,2.6758327000217763,5.328604984823935,0.5,0.25,1.2,10.0
53,4.0,27.890387320175943,28.33502611379476,2.5751922091362083,5.328604984823935,0.5,0.25,1.2,10.0
54,4.0,29.698004774064515,30.115967319021294,2.4736313032572435,5.328604984823935,0.5,0.25,1.2,10.0
55,4.0,31.62277660168381,32.01562118716426,2.371155129628576,5.328604984823935,0.5,0.25,1.2,10.0
56,4.0,33.67229575211422,34.041496753489696,2.2677622513527464,5.328604984823935,0.5,0.25,1.2,10.0
57,4.0,35.85464728475101,36.201598471806506,2.16344489274851,5.328604984823935,0.5,0.25,1.2,10.0
58,4.0,38.17844026370508,38.50445819602319,2.058189150482028,5.328604984823935,0.5,0.25,1.2,10.0
59,4.0,40.65284171932744,40.959169179277666,1.9519751683892803,5.328604984823935,0.5,0.25,1.2,10.0
60,4.0,43.287612810830595,43.57542223387382,1.844777274842275,5.328604984823935,0.5,0.25,1.2,10.0
61,4.0,46.09314733266291,46.3635442026445,1.736564082196661,5.328604984823935,0.5,0.25,1.2,10.0
62,4.0,49.080512716538585,49.33453890043268,1.6272985483384474,5.328604984823935,0.5,0.25,1.2,10.0
