,EVID,Depi,Hypo,I,Io,QIo,StdI,StdlogR,Ndata
43,2.0,14.884260856962918,15.701631165522851,2.7984916686596235,4.5486049848239345,0.5,0.25,1.2,10.0
44,2.0,15.848931924611142,16.61892424770503,2.711270896939172,4.5486049848239345,0.5,0.25,1.2,10.0
45,2.0,16.876124757881477,17.60123821904528,2.6229974889347476,4.5486049848239345,0.5,0.25,1.2,10.0
46,2.0,17.96989148532595,18.65253333985467,2.5337650794133437,4.5486049848239345,0.5,0.25,1.2,10.0
47,2.0,19.134546859970413,19.777029188844406,2.443659280021416,4.5486049848239345,0.5,0.25,1.2,10.0
48,2.0,20.37468528039708,20.979223061763502,2.352757874753757,4.5486049848239345,0.5,0.25,1.2,10.0
49,2.0,21.695198914988655,22.263909269508915,2.261131108547484,4.5486049848239345,0.5,0.25,1.2,10.0
50,2.0,23.101297000831604,23.636199422086268,2.1688420412249427,4.5486049848239345,0.5,0.25,1.2,10.0
51,2.0,24.59852639341013,25.101543791713183,2.075946943430395,4.5486049848239345,0.5,0.25,1.2,10.0
52,2.0,26.192793448156287,26.66575385429369,1.9824957154389513,4.5486049848239345,0.5,0.25,1.2,10.0
53,2.0,27.890387320175943,28.33502611379476,1.8885323135913874,4.5486049848239345,0.5,0.25,1.2,10.0
54,2.0,29.698004774064515,30.115967319021294,1.794095172533329,4.5486049848239345,0.5,0.25,1.2,10.0
55,2.0,31.62277660168381,32.01562118716426,1.6992176143772335,4.5486049848239345,0.5,0.25,1.2,10.0
56,2.0,33.67229575211422,34.041496753489696,1.6039282383667053,4.5486049848239345,0.5,0.25,1.2,10.0
57,2.0,35.85464728475101,36.201598471806506,1.508251286635736,4.5486049848239345,0.5,0.25,1.2,10.0
58,2.0,38.17844026370508,38.50445819602319,1.412206983266121,4.5486049848239345,0.5,0.25,1.2,10.0
59,2.0,40.65284171932744,40.959169179277666,1.3158118451063912,4.5486049848239345,0.5,0.25,1.2,10.0
60,2.0,43.287612810830595,43.57542223387382,1.2190789637777706,4.5486049848239345,0.5,0.25,1.2,10.0
61,2.0,46.09314733266291,46.3635442026445,1.1220182590072392,4.5486049848239345,0.5,0.25,1.2,10.0
62,2.0,49.080512716538585,49.33453890043268,1.0246367039401783,4.5486049848239345,0.5,0.25,1.2,10.0
0,3.0,1.0,2.23606797749979,6.574566424434468,6.7443950151760665,0.5,0.25,1.2,10.0
1,3.0,1.064811486234934,2.2657942318793753,6.554462571753072,6.7443950151760665,0.5,0.25,1.2,10.0
2,3.0,1.1338235012178493,2.2990336517576035,6.53229231752349,6.7443950151760665,0.5,0.25,1.2,10.0
3,3.0,1.2073082874598748,2.3361492462959843,6.507911805038165,6.7443950151760665,0.5,0.25,1.2,10.0
4,3.0,1.2855557319139024,2.377530975583008,6.481180825593233,6.7443950151760665,0.5,0.25,1.2,10.0
5,3.0,1.3688745095370811,2.4235959693934928,6.451965628558184,6.7443950151760665,0.5,0.25,1.2,10.0
6,3.0,1.4575933009692958,2.4747885224864303,6.420141885304369,6.7443950151760665,0.5,0.25,1.2,10.0
7,3.0,1.5520620891311996,2.5315798878404574,6.385597691453085,6.7443950151760665,0.5,0.25,1.2,10.0
8,3.0,1.6526535398566895,2.5944679074524792,6.348236471549663,6.7443950151760665,0.5,0.25,1.2,10.0
9,3.0,1.7597644720062264,2.6639765383605303,6.30797963856794,6.7443950151760665,0.5,0.25,1.2,10.0
10,3.0,1.873817422860384,2.7406553475793216,6.264768860430107,6.7443950151760665,0.5,0.25,1.2,10.0
11,3.0,1.9952623149688797,2.8250790618202126,6.218567798673288,6.7443950151760665,0.5,0.25,1.2,10.0
12,3.0,2.124578231030568,2.917847264640317,6.16936321054406,6.7443950151760665,0.5,0.25,1.2,10.0
13,3.0,2.2622753038060464,3.0195843340120074,6.117165343310209,6.7443950151760665,0.5,0.25,1.2,10.0
14,3.0,2.4088967285183034,3.1309397069675717,6.062007594838527,6.7443950151760665,0.5,0.25,1.2,10.0
15,3.0,2.5650209056800453,3.2525885455396413,6.003945462627815,6.7443950151760665,0.5,0.25,1.2,10.0
16,3.0,2.731263722800846,3.385232861043378,5.943054849154977,6.7443950151760665,0.5,0.25,1.2,10.0
17,3.0,2.908280983975128,3.5296031337462486,5.879429829651194,6.7443950151760665,0.5,0.25,1.2,10.0
18,3.0,3.096770996935353,3.686460444309688,5.813180015548071,6.7443950151760665,0.5,0.25,1.2,10.0
19,3.0,3.2974773277759715,3.856599114141443,5.744427660829973,6.7443950151760665,0.5,0.25,1.2,10.0
20,3.0,3.511191734215132,4.040849835668317,5.673304659295166,6.7443950151760665,0.5,0.25,1.2,10.0
21,3.0,3.73875728896543,4.240083261657975,5.5999495698353545,6.7443950151760665,0.5,0.25,1.2,10.0
22,3.0,3.981071705534973,4.455214015578953,5.524504787053296,6.7443950151760665,0.5,0.25,1.2,10.0
23,3.0,4.239090879578539,4.6872050824906255,5.447113949199241,6.7443950151760665,0.5,0.25,1.2,10.0
24,3.0,4.513832659768977,4.937072541536844,5.36791964786724,6.7443950151760665,0.5,0.25,1.2,10.0
25,3.0,4.806380863064391,5.205890605922449,5.287061477044886,6.7443950151760665,0.5,0.25,1.2,10.0
26,3.0,5.11788955021074,5.494796943305211,5.204674435119099,6.7443950151760665,0.5,0.25,1.2,10.0
27,3.0,5.449587578346137,5.8049982578864325,5.1208876736509765,6.7443950151760665,0.5,0.25,1.2,10.0
28,3.0,5.802783448666185,6.137776124307095,5.035823571725022,6.7443950151760665,0.5,0.25,1.2,10.0
29,3.0,6.178870468273718,6.494493072111562,4.949597104415481,6.7443950151760665,0.5,0.25,1.2,10.0
30,3.0,6.579332246575681,6.876598927582632,4.86231546792712,6.7443950151760665,0.5,0.25,1.2,10.0
31,3.0,7.00574854790968,7.285637426920076,4.774077921542825,6.7443950151760665,0.5,0.25,1.2,10.0
32,3.0,7.459801523487937,7.7232531209221,4.68497580683471,6.7443950151760665,0.5,0.25,1.2,10.0
33,3.0,7.943282347242816,8.19119859654369,4.595092706875246,6.7443950151760665,0.5,0.25,1.2,10.0
34,3.0,8.45809828175134,8.691342045033378,4.504504711716114,6.7443950151760665,0.5,0.25,1.2,10.0
35,3.0,9.006280202112785,9.225675209921967,4.41328076060563,6.7443950151760665,0.5,0.25,1.2,10.0
36,3.0,9.58999060745998,9.796321751104882,4.321483035846108,6.7443950151760665,0.5,0.25,1.2,10.0
37,3.0,10.211532151708521,10.405546063776608,4.229167387532427,6.7443950151760665,0.5,0.25,1.2,10.0
38,3.0,10.873356727196562,11.05576259318509,4.136383772453193,6.7443950151760665,0.5,0.25,1.2,10.0
39,3.0,11.578075137048792,11.749545688202051,4.043176694054859,6.7443950151760665,0.5,0.25,1.2,10.0
40,3.0,12.328467394420665,12.489640038659779,3.9495856335115747,6.7443950151760665,0.5,0.25,1.2,10.0
41,3.0,13.12749368925199,13.278971743374967,3.855645464600727,6.7443950151760665,0.5,0.25,1.2,10.0
42,3.0,13.978306065792133,14.120660057835863,3.7613868472785787,6.7443950151760665,0.5,0.25,1.2,10.0
43,3.0,14.884260856962918,15.018029872726931,3.666836596622881,6.7443950151760665,0.5,0.25,1.2,10.0
44,3.0,15.848931924611142,15.974624976848697,3.572018025209853,6.7443950151760665,0.5,0.25,1.2,10.0
45,3.0,16.876124757881477,16.994222160592702,3.4769512580746076,6.7443950151760665,0.5,0.25,1.2,10.0
46,3.0,17.96989148532595,18.08084621897963,3.381653520218314,6.7443950151760665,0.5,0.25,1.2,10.0
47,3.0,19.134546859970413,19.238785916382653,3.286139397219992,6.7443950151760665,0.5,0.25,1.2,10.0
48,3.0,20.37468528039708,20.47261097845679,3.190421069928127,6.7443950151760665,0.5,0.25,1.2,10.0
49,3.0,21.695198914988655,21.78719018049195,3.094508524484153,6.7443950151760665,0.5,0.25,1.2,10.0
50,3.0,23.101297000831604,23.187710605418363,2.9984097390971773,6.7443950151760665,0.5,0.25,1.2,10.0
51,3.0,24.59852639341013,24.679698149031214,2.902130849073028,6.7443950151760665,0.5,0.25,1.2,10.0
52,3.0,26.192793448156287,26.269039354680995,2.8056762916216385,6.7443950151760665,0.5,0.25,1.2,10.0
53,3.0,27.890387320175943,27.96200466471299,2.70904893194203,6.7443950151760665,0.5,0.25,1.2,10.0
54,3.0,29.698004774064515,29.765273181349414,2.612250172026799,6.7443950151760665,0.5,0.25,1.2,10.0
55,3.0,31.62277660168381,31.685959035509736,2.515280043548739,6.7443950151760665,0.5,0.25,1.2,10.0
56,3.0,33.67229575211422,33.7316394682774,2.418137286098846,6.7443950151760665,0.5,0.25,1.2,10.0
57,3.0,35.85464728475101,35.91038473636704,2.320819411943614,6.7443950151760665,0.5,0.25,1.2,10.0
58,3.0,38.17844026370508,38.23078996004787,2.2233227583647155,6.7443950151760665,0.5,0.25,1.2,10.0
59,3.0,40.65284171932744,40.702009039563265,2.125642528539041,6.7443950151760665,0.5,0.25,1.2,10.0
60,3.0,43.287612810830595,43.33379077417974,2.0277728218140836,6.7443950151760665,0.5,0.25,1.2,10.0
61,3.0,46.09314733266291,46.13651732663151,1.9297066541341938,6.7443950151760665,0.5,0.25,1.2,10.0
62,3.0,49.080512716538585,49.121245184933024,1.8314359692783493,6.7443950151760665,0.5,0.25,1.2,10.0
63,3.0,52.26149369087002,52.29974878334357,1.7329516414803157,6.7443950151760665,0.5,0.25,1.2,10.0
64,3.0,55.64863876983295,55.68456695472593,1.6342434699176336,6.7443950151760665,0.5,0.25,1.2,10.0
65,3.0,59.25530975545681,59.28905239768245,1.535300165476781,6.7443950151760665,0.5,0.25,1.2,10.0
66,3.0,63.09573444801933,63.12742435372263,1.4361093301278514,6.7443950151760665,0.5,0.25,1.2,10.0
67,3.0,67.18506277268021,67.21482470235998,1.3366574291731106,6.7443950151760665,0.5,0.25,1.2,10.0
68,3.0,71.53942654376496,71.56737769550274,1.2369297565691846,6.7443950151760665,0.5,0.25,1.2,10.0
69,3.0,76.17600310246128,76.20225356684794,1.136910393462255,6.7443950151760665,0.5,0.25,1.2,10.0
70,3.0,81.11308307896873,81.1377362672615,1.0365821600189582,6.7443950151760665,0.5,0.25,1.2,10.0
0,4.0,1.0,5.0990195135927845,5.318697621537477,5.348604984823935,0.5,0.25,1.2,10.0
1,4.0,1.064811486234934,5.11212514530091,5.314782705879887,5.348604984823935,0.5,0.25,1.2,10.0
2,4.0,1.1338235012178493,5.126944092918695,5.310368020044644,5.348604984823935,0.5,0.25,1.2,10.0
3,4.0,1.2073082874598748,5.143694518628541,5.3053932169347915,5.348604984823935,0.5,0.25,1.2,10.0
4,4.0,1.2855557319139024,5.162620801478324,5.299791584871813,5.348604984823935,0.5,0.25,1.2,10.0
5,4.0,1.3688745095370811,5.183996279209736,5.293489619696783,5.348604984823935,0.5,0.25,1.2,10.0
6,4.0,1.4575933009692958,5.208126172725712,5.286406634464388,5.348604984823935,0.5,0.25,1.2,10.0
7,4.0,1.5520620891311996,5.235350678657381,5.278454428886782,5.348604984823935,0.5,0.25,1.2,10.0
8,4.0,1.6526535398566895,5.266048207413301,5.2695370450932115,5.348604984823935,0.5,0.25,1.2,10.0
9,4.0,1.7597644720062264,5.300638734806905,5.259550640679875,5.348604984823935,0.5,0.25,1.2,10.0
10,4.0,1.873817422860384,5.339587225077902,5.24838351407372,5.348604984823935,0.5,0.25,1.2,10.0
11,4.0,1.9952623149688797,5.383407072248482,5.235916320434336,5.348604984823935,0.5,0.25,1.2,10.0
12,4.0,2.124578231030568,5.432663495907783,5.222022518046259,5.348604984823935,0.5,0.25,1.2,10.0
13,4.0,2.2622753038060464,5.487976817572277,5.206569084669203,5.348604984823935,0.5,0.25,1.2,10.0
14,4.0,2.4088967285183034,5.550025535857126,5.189417539805561,5.348604984823935,0.5,0.25,1.2,10.0
15,4.0,2.5650209056800453,5.619549114170609,5.170425301517096,5.348604984823935,0.5,0.25,1.2,10.0
16,4.0,2.731263722800846,5.697350395007134,5.149447394621447,5.348604984823935,0.5,0.25,1.2,10.0
17,4.0,2.908280983975128,5.7842975616535615,5.126338510476751,5.348604984823935,0.5,0.25,1.2,10.0
18,4.0,3.096770996935353,5.8813255825077375,5.100955397266326,5.348604984823935,0.5,0.25,1.2,10.0
19,4.0,3.2974773277759715,5.989437096021342,5.0731595345459395,5.348604984823935,0.5,0.25,1.2,10.0
20,4.0,3.511191734215132,6.109702725535889,5.042820018430544,5.348604984823935,0.5,0.25,1.2,10.0
21,4.0,3.73875728896543,6.243260851974082,5.00981655660148,5.348604984823935,0.5,0.25,1.2,10.0
22,4.0,3.981071705534973,6.391316916302237,4.974042448394924,5.348604984823935,0.5,0.25,1.2,10.0
23,4.0,4.239090879578539,6.5551423695695545,4.935407407997573,5.348604984823935,0.5,0.25,1.2,10.0
24,4.0,4.513832659768977,6.736073431933256,4.8938400814520735,5.348604984823935,0.5,0.25,1.2,10.0
25,4.0,4.806380863064391,6.935509858750949,4.8492901131971795,5.348604984823935,0.5,0.25,1.2,10.0
26,4.0,5.11788955021074,7.154913937159293,4.801729636297876,5.348604984823935,0.5,0.25,1.2,10.0
27,4.0,5.449587578346137,7.395809947129829,4.751154091638125,5.348604984823935,0.5,0.25,1.2,10.0
28,4.0,5.802783448666185,7.659784314986567,4.697582322552469,5.348604984823935,0.5,0.25,1.2,10.0
29,4.0,6.178870468273718,7.9484866650014,4.641055938459365,5.348604984823935,0.5,0.25,1.2,10.0
30,4.0,6.579332246575681,8.26363193824789,4.581637988854154,5.348604984823935,0.5,0.25,1.2,10.0
31,4.0,7.00574854790968,8.607003701436323,4.519411032230407,5.348604984823935,0.5,0.25,1.2,10.0
32,4.0,7.459801523487937,8.980458717116457,4.45447471859484,5.348604984823935,0.5,0.25,1.2,10.0
33,4.0,7.943282347242816,9.385932795839704,4.386943026160002,5.348604984823935,0.5,0.25,1.2,10.0
34,4.0,8.45809828175134,9.825447905503594,4.3169413013223465,5.348604984823935,0.5,0.25,1.2,10.0
35,4.0,9.006280202112785,10.301120476868947,4.24460324678388,5.348604984823935,0.5,0.25,1.2,10.0
36,4.0,9.58999060745998,10.815170819324614,4.170067987778723,5.348604984823935,0.5,0.25,1.2,10.0
37,4.0,10.211532151708521,11.369933547975418,4.093477323898228,5.348604984823935,0.5,0.25,1.2,10.0
38,4.0,10.873356727196562,11.967868921277118,4.014973247383396,5.348604984823935,0.5,0.25,1.2,10.0
39,4.0,11.578075137048792,12.611574995976808,3.934695781179843,5.348604984823935,0.5,0.25,1.2,10.0
40,4.0,12.328467394420665,13.303800520726904,3.8527811641469767,5.348604984823935,0.5,0.25,1.2,10.0
41,4.0,13.12749368925199,14.04745850897417,3.769360388411702,5.348604984823935,0.5,0.25,1.2,10.0
42,4.0,13.978306065792133,14.845640453310228,3.6845580759784307,5.348604984823935,0.5,0.25,1.2,10.0
43,4.0,14.884260856962918,15.701631165522851,3.5984916686596233,5.348604984823935,0.5,0.25,1.2,10.0
44,4.0,15.848931924611142,16.61892424770503,3.511270896939172,5.348604984823935,0.5,0.25,1.2,10.0
45,4.0,16.876124757881477,17.60123821904528,3.4229974889347474,5.348604984823935,0.5,0.25,1.2,10.0
46,4.0,17.96989148532595,18.65253333985467,3.3337650794133435,5.348604984823935,0.5,0.25,1.2,10.0
47,4.0,19.134546859970413,19.777029188844406,3.243659280021416,5.348604984823935,0.5,0.25,1.2,10.0
48,4.0,20.37468528039708,20.979223061763502,3.152757874753757,5.348604984823935,0.5,0.25,1.2,10.0
49,4.0,21.695198914988655,22.263909269508915,3.061131108547484,5.348604984823935,0.5,0.25,1.2,10.0
50,4.0,23.101297000831604,23.636199422086268,2.9688420412249426,5.348604984823935,0.5,0.25,1.2,10.0
51,4.0,24.59852639341013,25.101543791713183,2.875946943430395,5.348604984823935,0.5,0.25,1.2,10.0
52,4.0,26.192793448156287,26.66575385429369,2.782495715438951,5.348604984823935,0.5,0.25,1.2,10.0
53,4.0,27.890387320175943,28.33502611379476,2.688532313591387,5.348604984823935,0.5,0.25,1.2,10.0
54,4.0,29.698004774064515,30.115967319021294,2.5940951725333288,5.348604984823935,0.5,0.25,1.2,10.0
